quiz,submission_date,submission_time,submission_id,coursera_user_id,Q01,Q01_corr,Q02,Q02_corr,Q03,Q03_corr,Q04,Q04_corr,Q05v1,Q05v2,Q05v3,Q05_corr,Q06v1,Q06v2,Q06_corr,Q07,Q07_corr,Q08v1,Q08v2,Q08_corr,Q09,Q09_corr,Q10,Q10_corr,Q11,Q11_corr,Q12v1,Q12v2,Q12v3,Q12_corr,Q13,Q13_corr,Q14v1,Q14v2,Q14v3,Q14_corr,Q15v1,Q15v2,Q15v3,Q15v4,Q15_corr,Q16,Q16_corr,Q17,Q17_corr,Q18,Q18_corr,Q19,Q19_corr,Q20,Q20_corr
W02Q01,09-Sep-13,2:20:00 AM,14445,4352099,1,1,1,1,5,0,1,1,9997,1,9997,1,9997,1,1,1,1,9997,1,1,1,1,1,1,2,0,1,9997,9997,1,1,1,9997,1,9997,1,9997,9997,9997,1,1,1,1,4,0,1,1,3,0,1,1
W02Q01,09-Sep-13,2:21:00 AM,14448,4581551,1,1,1,1,1,1,1,1,1,9997,9997,1,1,9997,1,1,1,1,9997,1,1,1,1,1,1,1,2,9997,9997,0,4,0,9997,9997,1,1,4,9997,9997,9997,0,1,1,1,1,3,0,1,1,1,1
W02Q01,09-Sep-13,2:22:00 AM,14450,4389227,1,1,1,1,3,0,1,1,9997,9997,1,1,1,9997,1,1,1,1,9997,1,1,1,5,0,2,0,9997,9997,5,0,5,0,9997,9997,3,0,3,9997,9997,9997,0,1,1,1,1,4,0,5,0,1,1
W02Q01,09-Sep-13,2:22:00 AM,14452,4104618,1,1,1,1,4,0,1,1,9997,9997,1,1,9997,1,1,1,1,1,9997,1,1,1,1,1,1,1,9997,3,9997,0,2,0,1,9997,9997,1,4,9997,9997,9997,0,3,0,1,1,5,0,1,1,1,1
W02Q01,09-Sep-13,2:24:00 AM,14454,941928,1,1,3,0,5,0,1,1,1,9997,9997,1,9997,1,1,1,1,1,9997,1,1,1,1,1,1,1,9997,5,9997,0,4,0,9997,1,9997,1,9997,9997,9997,5,0,1,1,1,1,1,1,1,1,1,1
W02Q01,09-Sep-13,2:25:00 AM,14455,4430744,1,1,1,1,1,1,1,1,9997,1,9997,1,9997,1,1,1,1,9997,1,1,4,0,1,1,1,1,9997,9997,2,0,1,1,9997,1,9997,1,9997,1,9997,9997,1,1,1,5,0,2,0,5,0,1,1
W02Q01,09-Sep-13,2:28:00 AM,14457,646619,1,1,1,1,1,1,1,1,1,9997,9997,1,9997,1,1,1,1,1,9997,1,1,1,4,0,1,1,5,9997,9997,0,1,1,1,9997,9997,1,9997,9997,9997,5,0,1,1,5,0,1,1,2,0,1,1
W02Q01,09-Sep-13,2:29:00 AM,14461,4359711,1,1,1,1,1,1,1,1,9997,9997,5,0,1,9997,1,1,1,1,9997,1,1,1,1,1,2,0,1,9997,9997,1,2,0,1,9997,9997,1,9997,9997,9997,1,1,1,1,1,1,1,1,3,0,1,1
W02Q01,09-Sep-13,2:29:00 AM,14463,1372237,1,1,1,1,1,1,4,0,9997,9997,1,1,1,9997,1,1,1,4,9997,0,1,1,1,1,1,1,3,9997,9997,0,1,1,1,9997,9997,1,9997,9997,1,9997,1,1,1,3,0,9999,0,3,0,1,1
W02Q01,09-Sep-13,2:31:00 AM,14467,4329603,1,1,1,1,1,1,1,1,9997,9997,1,1,1,9997,1,1,1,9997,1,1,1,1,1,1,2,0,1,9997,9997,1,1,1,9997,9997,1,1,9997,9997,9997,2,0,1,1,1,1,1,1,1,1,1,1
W02Q01,09-Sep-13,2:32:00 AM,14469,688837,1,1,1,1,1,1,1,1,9997,9997,1,1,1,9997,1,1,1,3,9997,0,1,1,1,1,2,0,9997,9997,1,1,1,1,9997,9997,1,1,1,9997,9997,9997,1,1,1,1,1,1,1,1,1,1,1
W02Q01,09-Sep-13,2:34:00 AM,14470,4528627,1,1,1,1,1,1,1,1,9997,1,9997,1,1,9997,1,1,1,9997,1,1,1,1,1,1,2,0,9997,9997,1,1,1,1,9997,1,9997,1,9997,9997,1,9997,1,1,1,5,0,1,1,1,1,1,1
W02Q01,09-Sep-13,2:36:00 AM,14473,743128,1,1,1,1,4,0,1,1,9997,1,9997,1,9997,1,1,1,1,9997,1,1,1,1,4,0,1,1,4,9997,9997,0,3,0,9997,9997,2,0,9997,9997,1,9997,1,3,0,2,0,1,1,3,0,2,0
W02Q01,09-Sep-13,2:36:00 AM,14474,4484981,1,1,1,1,1,1,1,1,9997,1,9997,1,9997,1,1,1,1,1,9997,1,1,1,1,1,2,0,4,9997,9997,0,1,1,9997,1,9997,1,9997,9997,1,9997,1,1,1,5,0,1,1,1,1,1,1
W02Q01,09-Sep-13,2:36:00 AM,14476,3997935,1,1,1,1,4,0,1,1,9997,9997,3,0,2,9997,0,4,0,4,9997,0,2,0,4,0,3,0,9997,5,9997,0,3,0,9997,9997,4,0,9997,9997,9997,5,0,2,0,4,0,5,0,5,0,4,0
W02Q01,09-Sep-13,2:37:00 AM,14477,4419743,1,1,4,0,1,1,1,1,1,9997,9997,1,1,9997,1,1,1,1,9997,1,4,0,1,1,5,0,4,9997,9997,0,2,0,9997,9997,1,1,9997,1,9997,9997,1,1,1,5,0,9999,0,5,0,3,0
W02Q01,09-Sep-13,2:37:00 AM,14479,763427,1,1,1,1,1,1,1,1,1,9997,9997,1,1,9997,1,1,1,9997,1,1,1,1,5,0,1,1,1,9997,9997,1,3,0,9997,9997,1,1,9997,9997,9997,5,0,1,1,1,1,1,1,1,1,1,1
W02Q01,09-Sep-13,2:37:00 AM,14480,4408728,1,1,1,1,4,0,1,1,9997,1,9997,1,9997,1,1,1,1,9997,1,1,1,1,4,0,1,1,1,9997,9997,1,3,0,1,9997,9997,1,9997,1,9997,9997,1,2,0,1,1,1,1,1,1,1,1
W02Q01,09-Sep-13,2:38:00 AM,14482,4364574,1,1,1,1,1,1,1,1,1,9997,9997,1,1,9997,1,1,1,1,9997,1,9999,0,1,1,2,0,3,9997,9997,0,1,1,1,9997,9997,1,1,9997,9997,9997,1,1,1,4,0,1,1,1,1,5,0
W02Q01,09-Sep-13,2:41:00 AM,14487,4222411,1,1,1,1,1,1,2,0,9997,1,9997,1,1,9997,1,1,1,9997,1,1,1,1,1,1,1,1,9997,9997,1,1,1,1,9997,4,9997,0,9997,9997,9997,5,0,1,1,5,0,3,0,1,1,1,1
W02Q01,09-Sep-13,2:41:00 AM,14488,4592309,1,1,1,1,1,1,1,1,9997,9997,4,0,9997,1,1,1,1,1,9997,1,1,1,1,1,1,1,9997,9997,2,0,4,0,5,9997,9997,0,9997,3,9997,9997,0,2,0,2,0,2,0,1,1,1,1
W02Q01,09-Sep-13,2:41:00 AM,14489,4378389,1,1,1,1,4,0,1,1,1,9997,9997,1,9997,1,1,1,1,9997,1,1,4,0,1,1,2,0,3,9997,9997,0,1,1,9997,9997,1,1,9997,9997,1,9997,1,1,1,1,1,5,0,1,1,1,1
W02Q01,09-Sep-13,2:42:00 AM,14491,3099553,1,1,1,1,3,0,1,1,5,9997,9997,0,9997,5,0,1,1,9997,1,1,1,1,1,1,1,1,9997,1,9997,1,1,1,1,9997,9997,1,9997,9997,9997,4,0,1,1,1,1,1,1,3,0,1,1
W02Q01,09-Sep-13,2:43:00 AM,14492,1126016,1,1,1,1,1,1,1,1,9997,9997,1,1,9997,1,1,1,1,9997,1,1,1,1,1,1,1,1,4,9997,9997,0,1,1,9997,1,9997,1,9997,1,9997,9997,1,4,0,5,0,1,1,3,0,1,1
W02Q01,09-Sep-13,2:44:00 AM,14494,3912664,1,1,4,0,4,0,1,1,1,9997,9997,1,9997,4,0,1,1,1,9997,1,1,1,3,0,5,0,2,9997,9997,0,2,0,9997,4,9997,0,9997,9997,1,9997,1,3,0,3,0,1,1,5,0,5,0
W02Q01,09-Sep-13,2:45:00 AM,14496,2139330,1,1,1,1,4,0,1,1,9997,4,9997,0,9997,4,0,4,0,9997,1,1,1,1,1,1,1,1,9997,4,9997,0,5,0,9997,4,9997,0,9997,9997,1,9997,1,1,1,1,1,1,1,5,0,4,0
W02Q01,09-Sep-13,2:48:00 AM,14501,1755495,1,1,1,1,1,1,2,0,1,9997,9997,1,1,9997,1,1,1,9997,1,1,1,1,1,1,5,0,9997,2,9997,0,1,1,1,9997,9997,1,9997,1,9997,9997,1,1,1,4,0,1,1,1,1,1,1
W02Q01,09-Sep-13,2:48:00 AM,14502,2252534,1,1,1,1,1,1,1,1,9997,3,9997,0,9997,1,1,1,1,9997,1,1,1,1,1,1,2,0,9997,5,9997,0,1,1,9997,9997,1,1,1,9997,9997,9997,1,1,1,3,0,3,0,4,0,2,0
W02Q01,09-Sep-13,2:48:00 AM,14503,2986913,1,1,3,0,1,1,1,1,9997,9997,1,1,9997,1,1,1,1,9997,1,1,1,1,1,1,1,1,9997,9997,5,0,3,0,9997,1,9997,1,4,9997,9997,9997,0,1,1,4,0,1,1,1,1,2,0
W02Q01,09-Sep-13,2:53:00 AM,14510,2182301,1,1,1,1,4,0,1,1,9997,1,9997,1,9997,1,1,1,1,9997,1,1,1,1,1,1,1,1,9997,9997,1,1,1,1,1,9997,9997,1,9997,9997,1,9997,1,1,1,5,0,1,1,3,0,1,1
W02Q01,09-Sep-13,2:54:00 AM,14512,4446619,1,1,3,0,1,1,1,1,9997,9997,5,0,9997,5,0,1,1,1,9997,1,1,1,4,0,5,0,9997,5,9997,0,1,1,9997,9997,1,1,9997,9997,1,9997,1,3,0,1,1,3,0,4,0,1,1
W02Q01,09-Sep-13,2:55:00 AM,14514,567557,5,0,3,0,1,1,2,0,1,9997,9997,1,1,9997,1,1,1,1,9997,1,1,1,5,0,1,1,5,9997,9997,0,1,1,9997,2,9997,0,9997,9997,9997,3,0,4,0,4,0,3,0,4,0,4,0
W02Q01,09-Sep-13,2:57:00 AM,14517,1998959,1,1,1,1,4,0,1,1,9997,1,9997,1,9997,1,1,1,1,1,9997,1,1,1,1,1,1,1,9997,5,9997,0,5,0,9997,1,9997,1,4,9997,9997,9997,0,1,1,1,1,3,0,1,1,1,1
W02Q01,09-Sep-13,3:01:00 AM,14524,179201,1,1,1,1,4,0,1,1,9997,4,9997,0,1,9997,1,1,1,1,9997,1,4,0,1,1,1,1,4,9997,9997,0,5,0,9997,3,9997,0,4,9997,9997,9997,0,1,1,5,0,1,1,3,0,1,1
W02Q01,09-Sep-13,3:04:00 AM,14525,1966066,1,1,1,1,4,0,1,1,9997,9997,2,0,1,9997,1,1,1,1,9997,1,1,1,1,1,5,0,4,9997,9997,0,1,1,1,9997,9997,1,9997,4,9997,9997,0,1,1,5,0,1,1,1,1,2,0
W02Q01,09-Sep-13,3:04:00 AM,14526,4423797,1,1,1,1,1,1,1,1,1,9997,9997,1,1,9997,1,1,1,1,9997,1,1,1,1,1,2,0,9997,9997,4,0,5,0,1,9997,9997,1,9997,9997,9997,5,0,1,1,1,1,1,1,1,1,1,1
W02Q01,09-Sep-13,3:11:00 AM,14537,2098417,1,1,1,1,1,1,1,1,9997,9997,5,0,9997,5,0,1,1,1,9997,1,4,0,1,1,1,1,9997,5,9997,0,1,1,9997,9997,1,1,9997,9997,9997,1,1,1,1,1,1,1,1,1,1,1,1
W02Q01,09-Sep-13,3:12:00 AM,14538,4227679,1,1,1,1,4,0,1,1,9997,9997,1,1,9997,1,1,1,1,9997,1,1,1,1,1,1,2,0,5,9997,9997,0,1,1,9997,9997,1,1,9997,9997,9997,5,0,3,0,3,0,1,1,1,1,1,1
W02Q01,09-Sep-13,3:14:00 AM,14541,2462689,1,1,1,1,1,1,1,1,1,9997,9997,1,9997,4,0,1,1,9997,1,1,4,0,5,0,3,0,2,9997,9997,0,3,0,9997,9997,4,0,4,9997,9997,9997,0,4,0,5,0,5,0,5,0,5,0
W02Q01,09-Sep-13,3:14:00 AM,14543,4423885,1,1,1,1,1,1,1,1,1,9997,9997,1,1,9997,1,1,1,1,9997,1,1,1,3,0,5,0,9997,5,9997,0,5,0,9999,9999,9999,0,9997,9997,9997,5,0,1,1,1,1,3,0,1,1,1,1
W02Q01,09-Sep-13,3:17:00 AM,14548,3625215,1,1,1,1,4,0,1,1,9997,9997,2,0,9997,1,1,1,1,9997,1,1,1,1,1,1,1,1,9997,1,9997,1,1,1,4,9997,9997,0,9997,9997,1,9997,1,1,1,1,1,1,1,1,1,1,1
W02Q01,09-Sep-13,3:18:00 AM,14552,31008,1,1,1,1,4,0,1,1,9997,9997,1,1,1,9997,1,1,1,3,9997,0,1,1,1,1,1,1,9997,9997,1,1,3,0,4,9997,9997,0,1,9997,9997,9997,1,1,1,1,1,1,1,3,0,1,1
W02Q01,09-Sep-13,3:19:00 AM,14553,1022708,1,1,1,1,1,1,1,1,9997,1,9997,1,9997,1,1,1,1,1,9997,1,1,1,1,1,1,1,9997,1,9997,1,3,0,1,9997,9997,1,9997,9997,9997,1,1,1,1,1,1,2,0,1,1,1,1
W02Q01,09-Sep-13,3:20:00 AM,14556,4417270,1,1,1,1,1,1,1,1,1,9997,9997,1,1,9997,1,1,1,9997,1,1,1,1,1,1,3,0,1,9997,9997,1,3,0,1,9997,9997,1,9997,1,9997,9997,1,1,1,1,1,1,1,1,1,1,1
W02Q01,09-Sep-13,3:25:00 AM,14561,4403949,1,1,1,1,1,1,1,1,1,9997,9997,1,9997,1,1,1,1,9997,1,1,1,1,1,1,1,1,9997,9997,2,0,3,0,9997,9997,1,1,9997,9997,9997,1,1,3,0,1,1,1,1,1,1,1,1
W02Q01,09-Sep-13,3:26:00 AM,14563,1196939,1,1,4,0,4,0,1,1,9997,1,9997,1,1,9997,1,1,1,1,9997,1,4,0,4,0,1,1,3,9997,9997,0,3,0,9997,9997,1,1,4,9997,9997,9997,0,3,0,1,1,5,0,3,0,1,1
W02Q01,09-Sep-13,3:26:00 AM,14564,1728221,1,1,3,0,1,1,1,1,9997,9997,1,1,1,9997,1,1,1,9997,1,1,4,0,1,1,5,0,9997,9997,1,1,3,0,9997,9997,1,1,9997,9997,1,9997,1,1,1,5,0,1,1,4,0,3,0
W02Q01,09-Sep-13,3:27:00 AM,14566,2045568,1,1,4,0,1,1,1,1,9997,1,9997,1,1,9997,1,1,1,1,9997,1,1,1,1,1,1,1,9997,9997,2,0,1,1,1,9997,9997,1,9997,9997,9997,1,1,1,1,1,1,3,0,1,1,1,1
W02Q01,09-Sep-13,3:27:00 AM,14567,4336733,1,1,1,1,4,0,1,1,9997,9997,1,1,1,9997,1,1,1,9997,1,1,1,1,1,1,1,1,1,9997,9997,1,3,0,9997,1,9997,1,9997,1,9997,9997,1,1,1,5,0,1,1,1,1,1,1
W02Q01,09-Sep-13,3:27:00 AM,14568,2561376,1,1,1,1,3,0,1,1,1,9997,9997,1,9997,4,0,1,1,1,9997,1,4,0,1,1,3,0,9997,5,9997,0,1,1,9997,9997,1,1,2,9997,9997,9997,0,1,1,3,0,3,0,1,1,1,1
W02Q01,09-Sep-13,3:28:00 AM,14569,4424252,1,1,1,1,1,1,1,1,2,9997,9997,0,1,9997,1,3,0,9997,1,1,3,0,5,0,1,1,9997,9997,3,0,4,0,9997,3,9997,0,9997,9997,1,9997,1,3,0,3,0,5,0,4,0,4,0
W02Q01,09-Sep-13,3:30:00 AM,14570,1217131,1,1,1,1,1,1,1,1,1,9997,9997,1,1,9997,1,1,1,1,9997,1,4,0,1,1,1,1,3,9997,9997,0,1,1,9997,3,9997,0,9997,9997,9997,1,1,1,1,1,1,1,1,1,1,5,0
W02Q01,09-Sep-13,3:33:00 AM,14575,2709070,1,1,1,1,4,0,1,1,9997,1,9997,1,9997,1,1,1,1,1,9997,1,1,1,1,1,1,1,9997,1,9997,1,3,0,9997,9997,1,1,1,9997,9997,9997,1,1,1,1,1,1,1,1,1,1,1
W02Q01,09-Sep-13,3:34:00 AM,14576,30984,1,1,1,1,4,0,1,1,5,9997,9997,0,9997,1,1,4,0,3,9997,0,1,1,1,1,1,1,9997,5,9997,0,3,0,9997,1,9997,1,9997,9997,9997,1,1,1,1,1,1,1,1,1,1,1,1
W02Q01,09-Sep-13,3:34:00 AM,14577,1038796,1,1,1,1,1,1,1,1,9997,9997,1,1,1,9997,1,5,0,4,9997,0,4,0,1,1,1,1,3,9997,9997,0,3,0,9997,9997,1,1,1,9997,9997,9997,1,3,0,4,0,2,0,3,0,4,0
W02Q01,09-Sep-13,3:35:00 AM,14579,4516132,1,1,1,1,1,1,1,1,9997,1,9997,1,9997,1,1,1,1,9997,1,1,1,1,4,0,1,1,9997,1,9997,1,1,1,9997,1,9997,1,9997,9997,1,9997,1,3,0,1,1,3,0,3,0,1,1
W02Q01,09-Sep-13,3:37:00 AM,14580,4144027,1,1,1,1,1,1,1,1,9997,1,9997,1,9997,1,1,1,1,1,9997,1,1,1,1,1,1,1,9997,5,9997,0,1,1,9997,9997,2,0,9997,4,9997,9997,0,1,1,1,1,3,0,3,0,1,1
W02Q01,09-Sep-13,3:37:00 AM,14581,4497724,1,1,1,1,1,1,1,1,1,9997,9997,1,9997,1,1,1,1,1,9997,1,4,0,1,1,1,1,1,9997,9997,1,3,0,1,9997,9997,1,9997,9997,1,9997,1,1,1,1,1,3,0,1,1,1,1
W02Q01,09-Sep-13,3:38:00 AM,14584,4390760,1,1,1,1,1,1,1,1,9997,3,9997,0,9997,5,0,1,1,4,9997,0,4,0,1,1,2,0,9997,9997,1,1,1,1,9997,9997,1,1,1,9997,9997,9997,1,1,1,1,1,2,0,1,1,1,1
W02Q01,09-Sep-13,3:40:00 AM,14585,1156743,1,1,3,0,3,0,1,1,9997,1,9997,1,1,9997,1,1,1,9997,1,1,1,1,1,1,1,1,9997,9997,1,1,1,1,9997,9997,1,1,9997,1,9997,9997,1,1,1,1,1,1,1,1,1,1,1
W02Q01,09-Sep-13,3:41:00 AM,14587,372145,1,1,3,0,1,1,1,1,1,9997,9997,1,1,9997,1,1,1,9997,1,1,1,1,1,1,2,0,9997,9997,5,0,5,0,9997,1,9997,1,9997,9997,1,9997,1,1,1,2,0,2,0,1,1,1,1
W02Q01,09-Sep-13,3:42:00 AM,14590,4289108,1,1,3,0,1,1,1,1,1,9997,9997,1,1,9997,1,1,1,9997,1,1,1,1,1,1,2,0,9997,9997,5,0,1,1,1,9997,9997,1,9997,9997,9997,1,1,1,1,1,1,5,0,1,1,2,0
W02Q01,09-Sep-13,3:44:00 AM,14591,4420667,1,1,1,1,1,1,1,1,1,9997,9997,1,9997,2,0,4,0,9997,4,0,3,0,1,1,1,1,5,9997,9997,0,2,0,9997,1,9997,1,1,9997,9997,9997,1,3,0,3,0,1,1,3,0,1,1
W02Q01,09-Sep-13,3:45:00 AM,14593,3872320,1,1,1,1,1,1,1,1,9997,1,9997,1,1,9997,1,4,0,1,9997,1,1,1,1,1,1,1,9997,9997,1,1,1,1,9997,9997,1,1,1,9997,9997,9997,1,1,1,1,1,1,1,1,1,1,1
W02Q01,09-Sep-13,3:47:00 AM,14599,1393302,1,1,1,1,1,1,1,1,2,9997,9997,0,9997,1,1,1,1,5,9997,0,1,1,3,0,1,1,9997,1,9997,1,1,1,9997,1,9997,1,9997,9997,9997,2,0,3,0,1,1,3,0,3,0,1,1
W02Q01,09-Sep-13,3:49:00 AM,14601,1793947,1,1,1,1,1,1,1,1,9997,9997,1,1,9997,4,0,1,1,9997,1,1,1,1,1,1,2,0,9997,1,9997,1,5,0,9997,9997,1,1,3,9997,9997,9997,0,1,1,1,1,1,1,1,1,5,0
W02Q01,09-Sep-13,3:51:00 AM,14603,1669546,1,1,1,1,1,1,1,1,9997,4,9997,0,1,9997,1,1,1,1,9997,1,1,1,1,1,1,1,9997,9997,2,0,5,0,9997,1,9997,1,9997,1,9997,9997,1,1,1,1,1,1,1,1,1,1,1
W02Q01,09-Sep-13,3:51:00 AM,14605,4002736,1,1,1,1,4,0,1,1,9997,1,9997,1,1,9997,1,4,0,9997,1,1,1,1,1,1,1,1,9997,1,9997,1,1,1,9997,9997,4,0,9997,9997,9997,5,0,1,1,4,0,1,1,1,1,1,1
W02Q01,09-Sep-13,3:51:00 AM,14606,4392752,1,1,1,1,1,1,1,1,1,9997,9997,1,1,9997,1,1,1,9997,1,1,1,1,1,1,1,1,4,9997,9997,0,1,1,9997,1,9997,1,9997,4,9997,9997,0,4,0,1,1,1,1,1,1,1,1
W02Q01,09-Sep-13,3:53:00 AM,14608,479554,1,1,1,1,1,1,1,1,9997,1,9997,1,1,9997,1,1,1,1,9997,1,1,1,1,1,2,0,9997,9997,5,0,1,1,9997,1,9997,1,4,9997,9997,9997,0,2,0,4,0,2,0,3,0,3,0
W02Q01,09-Sep-13,3:54:00 AM,14610,4145235,1,1,3,0,1,1,1,1,9997,1,9997,1,1,9997,1,1,1,1,9997,1,1,1,1,1,1,1,9997,9997,2,0,2,0,1,9997,9997,1,9997,9997,1,9997,1,1,1,1,1,1,1,1,1,1,1
W02Q01,09-Sep-13,3:55:00 AM,14611,2882110,1,1,5,0,4,0,1,1,1,9997,9997,1,1,9997,1,1,1,9997,1,1,2,0,1,1,1,1,9997,9997,5,0,1,1,9997,9997,1,1,1,9997,9997,9997,1,3,0,1,1,2,0,5,0,1,1
W02Q01,09-Sep-13,3:55:00 AM,14612,18935,1,1,1,1,4,0,1,1,1,9997,9997,1,9997,1,1,1,1,1,9997,1,1,1,1,1,2,0,9997,9997,5,0,5,0,1,9997,9997,1,9997,1,9997,9997,1,1,1,1,1,9999,0,3,0,1,1
W02Q01,09-Sep-13,4:01:00 AM,14625,2924217,1,1,4,0,4,0,2,0,9997,9997,4,0,9997,1,1,1,1,1,9997,1,1,1,1,1,1,1,9997,1,9997,1,3,0,9997,1,9997,1,9997,9997,9997,5,0,3,0,3,0,1,1,1,1,1,1
W02Q01,09-Sep-13,4:03:00 AM,14628,942098,1,1,5,0,1,1,1,1,9997,4,9997,0,9997,1,1,1,1,4,9997,0,3,0,1,1,5,0,9997,1,9997,1,1,1,9997,4,9997,0,9997,4,9997,9997,0,4,0,4,0,1,1,2,0,2,0
W02Q01,09-Sep-13,4:03:00 AM,14631,2102995,1,1,1,1,1,1,1,1,9997,9997,1,1,9997,1,1,1,1,1,9997,1,1,1,1,1,2,0,1,9997,9997,1,1,1,9997,1,9997,1,9997,9997,1,9997,1,3,0,1,1,1,1,3,0,1,1
W02Q01,09-Sep-13,4:05:00 AM,14633,4332404,1,1,1,1,4,0,1,1,9997,9997,1,1,1,9997,1,5,0,1,9997,1,1,1,4,0,2,0,3,9997,9997,0,1,1,1,9997,9997,1,9997,1,9997,9997,1,1,1,5,0,1,1,1,1,1,1
W02Q01,09-Sep-13,4:05:00 AM,14634,4329514,1,1,1,1,9999,0,1,1,9997,9997,2,0,2,9997,0,1,1,1,9997,1,1,1,4,0,1,1,5,9997,9997,0,1,1,4,9997,9997,0,3,9997,9997,9997,0,3,0,2,0,5,0,4,0,2,0
W02Q01,09-Sep-13,4:06:00 AM,14636,2509534,1,1,1,1,1,1,1,1,9997,9997,1,1,1,9997,1,1,1,9997,1,1,1,1,1,1,2,0,9997,9997,1,1,3,0,1,9997,9997,1,9997,9997,9997,4,0,1,1,1,1,1,1,1,1,1,1
W02Q01,09-Sep-13,4:08:00 AM,14640,4313594,1,1,5,0,1,1,1,1,4,9997,9997,0,1,9997,1,1,1,1,9997,1,1,1,1,1,2,0,9997,1,9997,1,1,1,9997,9997,2,0,9997,9997,9997,4,0,1,1,4,0,5,0,2,0,1,1
W02Q01,09-Sep-13,4:08:00 AM,14642,4422553,1,1,4,0,4,0,1,1,9997,1,9997,1,9997,1,1,1,1,9997,1,1,1,1,1,1,1,1,9997,9997,2,0,5,0,9997,9997,1,1,9997,9997,9997,5,0,1,1,3,0,1,1,1,1,1,1
W02Q01,09-Sep-13,4:11:00 AM,14649,3754977,1,1,1,1,1,1,1,1,1,9997,9997,1,9997,1,1,1,1,1,9997,1,1,1,3,0,1,1,9997,9997,1,1,5,0,1,9997,9997,1,9997,9997,9997,5,0,2,0,1,1,5,0,1,1,5,0
W02Q01,09-Sep-13,4:14:00 AM,14651,3872576,1,1,1,1,1,1,1,1,9997,1,9997,1,9997,4,0,4,0,1,9997,1,1,1,1,1,1,1,3,9997,9997,0,1,1,9997,9997,1,1,9997,9997,9997,2,0,1,1,1,1,1,1,1,1,1,1
W02Q01,09-Sep-13,4:18:00 AM,14658,2457312,1,1,1,1,4,0,1,1,9997,1,9997,1,2,9997,0,1,1,9997,1,1,1,1,1,1,1,1,9997,4,9997,0,1,1,9997,9997,1,1,9997,1,9997,9997,1,3,0,1,1,3,0,1,1,1,1
W02Q01,09-Sep-13,4:19:00 AM,14662,3123257,1,1,1,1,4,0,1,1,9997,1,9997,1,1,9997,1,9999,0,1,9997,1,3,0,3,0,1,1,1,9997,9997,1,5,0,9997,9997,1,1,1,9997,9997,9997,1,1,1,1,1,1,1,2,0,1,1
W02Q01,09-Sep-13,4:19:00 AM,14663,4486276,1,1,1,1,1,1,1,1,9997,9997,1,1,9997,1,1,1,1,1,9997,1,1,1,1,1,1,1,9997,9997,5,0,1,1,9997,9997,1,1,9997,9997,1,9997,1,4,0,1,1,1,1,1,1,1,1
W02Q01,09-Sep-13,4:21:00 AM,14665,4459596,1,1,3,0,1,1,1,1,1,9997,9997,1,1,9997,1,1,1,1,9997,1,1,1,1,1,1,1,9997,1,9997,1,3,0,9997,9997,1,1,1,9997,9997,9997,1,3,0,1,1,1,1,1,1,1,1
W02Q01,09-Sep-13,4:24:00 AM,14670,4089162,1,1,1,1,3,0,1,1,9997,1,9997,1,9997,2,0,1,1,9997,1,1,1,1,1,1,1,1,9997,9997,2,0,1,1,9997,5,9997,0,9997,9997,1,9997,1,1,1,4,0,2,0,1,1,1,1
W02Q01,09-Sep-13,4:25:00 AM,14672,3334128,1,1,1,1,1,1,1,1,9997,9997,2,0,1,9997,1,1,1,9997,1,1,1,1,1,1,2,0,9997,9997,1,1,1,1,9997,1,9997,1,9997,1,9997,9997,1,1,1,1,1,1,1,1,1,1,1
W02Q01,09-Sep-13,4:25:00 AM,14673,270087,1,1,3,0,4,0,1,1,9997,9997,3,0,9997,1,1,5,0,9997,1,1,1,1,4,0,1,1,4,9997,9997,0,2,0,1,9997,9997,1,9997,9997,9997,4,0,3,0,5,0,1,1,3,0,4,0
W02Q01,09-Sep-13,4:30:00 AM,14681,3923597,1,1,3,0,4,0,1,1,9997,9997,2,0,9997,5,0,1,1,1,9997,1,1,1,1,1,1,1,9997,9997,1,1,1,1,9997,9997,1,1,9997,9997,1,9997,1,1,1,1,1,1,1,1,1,1,1
W02Q01,09-Sep-13,4:31:00 AM,14683,2371958,1,1,1,1,1,1,1,1,9997,9997,1,1,9997,1,1,1,1,1,9997,1,1,1,1,1,1,1,9997,5,9997,0,3,0,9997,9997,1,1,4,9997,9997,9997,0,3,0,1,1,3,0,1,1,1,1
W02Q01,09-Sep-13,4:31:00 AM,14684,299395,1,1,1,1,4,0,1,1,9997,9997,1,1,1,9997,1,1,1,9997,1,1,1,1,1,1,1,1,2,9997,9997,0,5,0,9997,1,9997,1,9997,1,9997,9997,1,1,1,1,1,3,0,1,1,1,1
W02Q01,09-Sep-13,4:34:00 AM,14692,3849300,1,1,1,1,1,1,1,1,1,9997,9997,1,1,9997,1,1,1,9997,1,1,1,1,1,1,1,1,5,9997,9997,0,5,0,9997,1,9997,1,9997,9997,1,9997,1,1,1,1,1,1,1,1,1,1,1
W02Q01,09-Sep-13,4:35:00 AM,14693,4644733,1,1,3,0,1,1,1,1,2,9997,9997,0,9997,1,1,4,0,1,9997,1,1,1,1,1,1,1,9997,1,9997,1,1,1,9997,1,9997,1,9997,1,9997,9997,1,1,1,5,0,1,1,1,1,1,1
