quiz,submission_id,submission_date,submission_time,coursera_user_id,Q01,Q01_corr,Q02v1,Q02v2,Q02_corr,Q03,Q03_corr,Q04,Q04_corr,Q05v1,Q05v2,Q05_corr,Q06v1,Q06v2,Q06_corr,Q07,Q07_corr,Q08v1,Q08v2,Q08_corr,Q09v1,Q09v2,Q09_corr,Q10v1,Q10v2,Q10_corr,Q11v1,Q11v2,Q11_corr,Q12v1,Q12v2,Q12_corr,Q13v1,Q13v2,Q13_corr,Q14v1,Q14v2,Q14_corr,Q15,Q15_corr,Q16,Q16_corr,Q17,Q17_corr,Q18,Q18_corr,Q19,Q19_corr,Q20,Q20_corr
W06Q01,24699,06-Oct-13,11:34:00 AM,2983306,1,1,9997,1,1,1,1,1,1,1,9997,1,9997,1,1,1,1,9997,1,1,9997,1,1,9997,1,1,9997,1,1,1,9997,1,9997,1,1,1,9997,1,1,1,1,1,1,1,1,1,1,1,1,1
W06Q01,24704,06-Oct-13,11:52:00 AM,2909204,1,1,9997,1,1,1,1,1,1,4,9997,0,9997,1,1,1,1,1,9997,1,9997,1,1,9997,1,1,1,9997,1,1,9997,1,1,9997,1,1,9997,1,1,1,3,0,1,1,3,0,2,0,2,0
W06Q01,24712,06-Oct-13,12:16:00 PM,4391578,1,1,9997,5,0,2,0,1,1,1,9997,1,9997,2,0,1,1,1,9997,1,9997,1,1,9997,1,1,9997,4,0,9997,1,1,9997,1,1,1,9997,1,1,1,5,0,1,1,1,1,1,1,4,0
W06Q01,24715,06-Oct-13,12:25:00 PM,4125800,1,1,1,9997,1,1,1,1,1,1,9997,1,9997,1,1,1,1,9997,1,1,9997,1,1,1,9997,1,9997,4,0,9997,1,1,1,9997,1,1,9997,1,1,1,1,1,1,1,1,1,1,1,1,1
W06Q01,24716,06-Oct-13,12:25:00 PM,4507435,1,1,9997,1,1,1,1,3,0,9997,1,1,9997,1,1,1,1,9997,1,1,9997,1,1,9997,2,0,9997,1,1,9997,1,1,9997,2,0,9997,1,1,1,1,1,1,1,1,1,1,2,0,1,1
W06Q01,24718,06-Oct-13,12:27:00 PM,4201295,1,1,9997,1,1,1,1,1,1,1,9997,1,1,9997,1,1,1,9997,2,0,9997,1,1,9997,1,1,9997,1,1,1,9997,1,9997,1,1,9997,1,1,1,1,1,1,1,1,1,1,1,1,1,1
W06Q01,24720,06-Oct-13,12:32:00 PM,4470047,1,1,9997,5,0,1,1,1,1,1,9997,1,9997,1,1,1,1,1,9997,1,9997,1,1,1,9997,1,9997,4,0,9997,1,1,2,9997,0,9997,1,1,1,1,1,1,1,1,1,1,1,1,1,1
W06Q01,24721,06-Oct-13,12:38:00 PM,4384180,1,1,1,9997,1,1,1,1,1,9997,1,1,9997,1,1,1,1,1,9997,1,9997,1,1,9997,1,1,2,9997,0,9997,1,1,1,9997,1,9997,1,1,1,1,1,1,1,1,1,1,1,1,1,1
W06Q01,24725,06-Oct-13,12:46:00 PM,1129453,1,1,1,9997,1,2,0,1,1,1,9997,1,1,9997,1,1,1,1,9997,1,1,9997,1,9997,1,1,1,9997,1,4,9997,0,9997,2,0,1,9997,1,2,0,1,1,1,1,1,1,1,1,1,1
W06Q01,24731,06-Oct-13,1:13:00 PM,3496905,1,1,9997,1,1,1,1,1,1,1,9997,1,9997,1,1,1,1,9997,1,1,1,9997,1,1,9997,1,1,9997,1,1,9997,1,9997,2,0,1,9997,1,1,1,1,1,1,1,1,1,1,1,1,1
W06Q01,24736,06-Oct-13,1:23:00 PM,4420605,1,1,9997,1,1,2,0,5,0,1,9997,1,9997,1,1,1,1,1,9997,1,1,9997,1,1,9997,1,9997,1,1,9997,4,0,2,9997,0,9997,1,1,3,0,5,0,5,0,5,0,2,0,2,0
W06Q01,24737,06-Oct-13,1:26:00 PM,2969843,1,1,1,9997,1,2,0,1,1,1,9997,1,1,9997,1,1,1,9997,1,1,9997,1,1,1,9997,1,9997,3,0,1,9997,1,1,9997,1,9997,1,1,1,1,1,1,1,1,1,1,1,1,1,1
W06Q01,24738,06-Oct-13,1:28:00 PM,4060757,5,0,1,9997,1,2,0,4,0,4,9997,0,5,9997,0,2,0,5,9997,0,1,9997,1,3,9997,0,9997,4,0,4,9997,0,9997,3,0,5,9997,0,2,0,5,0,2,0,2,0,1,1,5,0
W06Q01,24740,06-Oct-13,1:33:00 PM,4561584,1,1,3,9997,0,2,0,5,0,4,9997,0,1,9997,1,1,1,1,9997,1,9997,1,1,1,9997,1,1,9997,1,1,9997,1,1,9997,1,9997,1,1,1,1,5,0,1,1,1,1,1,1,5,0
W06Q01,24741,06-Oct-13,1:34:00 PM,2784934,1,1,9997,1,1,1,1,9999,0,1,9997,1,1,9997,1,1,1,9997,1,1,9997,1,1,2,9997,0,9997,1,1,1,9997,1,2,9997,0,1,9997,1,2,0,5,0,1,1,1,1,1,1,1,1
W06Q01,24742,06-Oct-13,1:37:00 PM,3378401,1,1,9997,5,0,1,1,1,1,1,9997,1,1,9997,1,1,1,9997,1,1,9997,1,1,1,9997,1,2,9997,0,9997,1,1,9997,2,0,1,9997,1,2,0,1,1,1,1,1,1,1,1,1,1
W06Q01,24743,06-Oct-13,1:37:00 PM,2446856,1,1,2,9997,0,2,0,1,1,9997,3,0,1,9997,1,1,1,9997,1,1,1,9997,1,9997,1,1,1,9997,1,1,9997,1,1,9997,1,1,9997,1,2,0,1,1,1,1,1,1,1,1,9999,0
W06Q01,24744,06-Oct-13,1:38:00 PM,2505329,1,1,9999,9999,0,1,1,1,1,1,9997,1,9997,1,1,1,1,2,9997,0,1,9997,1,9997,4,0,9997,1,1,1,9997,1,1,9997,1,9997,1,1,9999,0,4,0,1,1,2,0,2,0,5,0
W06Q01,24745,06-Oct-13,1:38:00 PM,3722078,1,1,1,9997,1,1,1,1,1,3,9997,0,9997,1,1,1,1,9997,1,1,9997,1,1,9997,1,1,9997,1,1,1,9997,1,9997,1,1,1,9997,1,2,0,4,0,1,1,1,1,1,1,2,0
W06Q01,24746,06-Oct-13,1:39:00 PM,4270200,1,1,1,9997,1,1,1,5,0,1,9997,1,9997,1,1,1,1,9997,1,1,1,9997,1,1,9997,1,1,9997,1,1,9997,1,9997,1,1,1,9997,1,1,1,1,1,1,1,1,1,1,1,2,0
W06Q01,24753,06-Oct-13,1:52:00 PM,4333920,1,1,1,9997,1,1,1,4,0,9997,2,0,9997,1,1,1,1,9997,1,1,9997,1,1,9997,1,1,9997,1,1,1,9997,1,9997,1,1,9997,1,1,1,1,4,0,1,1,1,1,1,1,2,0
W06Q01,24754,06-Oct-13,1:55:00 PM,4465451,1,1,2,9997,0,1,1,1,1,1,9997,1,1,9997,1,1,1,1,9997,1,9997,1,1,1,9997,1,9997,1,1,9997,1,1,9997,1,1,1,9997,1,1,1,5,0,1,1,1,1,1,1,4,0
W06Q01,24758,06-Oct-13,1:58:00 PM,4224927,1,1,1,9997,1,1,1,5,0,3,9997,0,9997,1,1,1,1,1,9997,1,9997,5,0,9997,1,1,1,9997,1,9997,4,0,2,9997,0,9997,1,1,1,1,5,0,1,1,1,1,1,1,4,0
W06Q01,24759,06-Oct-13,1:59:00 PM,2029693,1,1,1,9997,1,1,1,1,1,9997,1,1,9997,1,1,1,1,1,9997,1,1,9997,1,1,9997,1,9997,1,1,1,9997,1,1,9997,1,1,9997,1,3,0,5,0,1,1,5,0,1,1,2,0
W06Q01,24761,06-Oct-13,2:02:00 PM,4467320,1,1,1,9997,1,1,1,4,0,9997,2,0,9997,4,0,1,1,1,9997,1,9997,1,1,2,9997,0,2,9997,0,9997,1,1,9997,1,1,4,9997,0,4,0,5,0,1,1,1,1,3,0,1,1
W06Q01,24762,06-Oct-13,2:03:00 PM,1054888,1,1,9997,1,1,2,0,1,1,9997,1,1,1,9997,1,1,1,9997,1,1,1,9997,1,9997,1,1,9997,3,0,1,9997,1,9997,1,1,1,9997,1,1,1,1,1,1,1,4,0,1,1,1,1
W06Q01,24766,06-Oct-13,2:24:00 PM,4512149,1,1,1,9997,1,1,1,4,0,9997,1,1,5,9997,0,1,1,9997,1,1,9997,1,1,9997,4,0,9997,1,1,1,9997,1,9997,1,1,9997,1,1,2,0,5,0,1,1,1,1,2,0,5,0
W06Q01,24769,06-Oct-13,2:33:00 PM,4345268,1,1,1,9997,1,2,0,5,0,4,9997,0,5,9997,0,5,0,5,9997,0,9997,1,1,1,9997,1,9997,4,0,3,9997,0,9997,5,0,1,9997,1,4,0,2,0,1,1,5,0,4,0,4,0
W06Q01,24770,06-Oct-13,2:35:00 PM,1448564,1,1,1,9997,1,1,1,5,0,4,9997,0,9997,1,1,4,0,9997,1,1,9997,2,0,1,9997,1,9997,4,0,1,9997,1,9997,1,1,4,9997,0,1,1,2,0,3,0,3,0,1,1,4,0
W06Q01,24771,06-Oct-13,2:35:00 PM,3827308,1,1,9997,1,1,2,0,1,1,1,9997,1,4,9997,0,1,1,1,9997,1,1,9997,1,9997,1,1,1,9997,1,1,9997,1,2,9997,0,9997,1,1,1,1,5,0,1,1,1,1,1,1,2,0
W06Q01,24773,06-Oct-13,2:36:00 PM,4288658,1,1,1,9997,1,1,1,1,1,9997,1,1,1,9997,1,1,1,1,9997,1,9997,1,1,1,9997,1,9997,1,1,9997,1,1,9997,1,1,1,9997,1,4,0,5,0,1,1,1,1,1,1,2,0
W06Q01,24775,06-Oct-13,2:39:00 PM,1692055,1,1,9997,1,1,1,1,1,1,1,9997,1,1,9997,1,1,1,9997,1,1,9997,1,1,9997,1,1,9997,4,0,9997,1,1,9997,1,1,1,9997,1,1,1,1,1,1,1,1,1,1,1,4,0
W06Q01,24778,06-Oct-13,2:47:00 PM,459609,1,1,3,9997,0,1,1,5,0,1,9997,1,4,9997,0,1,1,9997,3,0,9997,1,1,1,9997,1,4,9997,0,9997,1,1,2,9997,0,9997,1,1,4,0,5,0,1,1,5,0,5,0,2,0
W06Q01,24783,06-Oct-13,2:50:00 PM,4381838,1,1,9997,1,1,1,1,1,1,9997,1,1,1,9997,1,1,1,1,9997,1,1,9997,1,9997,1,1,1,9997,1,9997,1,1,9997,2,0,9997,1,1,1,1,3,0,1,1,1,1,1,1,2,0
W06Q01,24784,06-Oct-13,2:51:00 PM,4090804,1,1,9997,5,0,1,1,5,0,9997,1,1,9997,1,1,2,0,9997,1,1,9997,1,1,1,9997,1,9997,4,0,1,9997,1,5,9997,0,9997,1,1,2,0,5,0,1,1,3,0,1,1,2,0
W06Q01,24786,06-Oct-13,2:55:00 PM,730030,1,1,9997,1,1,1,1,2,0,1,9997,1,1,9997,1,1,1,9997,5,0,2,9997,0,9997,1,1,1,9997,1,9997,4,0,9997,2,0,9997,1,1,5,0,4,0,1,1,5,0,3,0,2,0
W06Q01,24788,06-Oct-13,2:56:00 PM,4407897,1,1,9997,1,1,1,1,1,1,1,9997,1,9997,1,1,1,1,9997,1,1,1,9997,1,1,9997,1,9997,4,0,9997,1,1,2,9997,0,9997,1,1,2,0,5,0,1,1,1,1,1,1,4,0
W06Q01,24791,06-Oct-13,3:00:00 PM,2616193,1,1,2,9997,0,2,0,5,0,4,9997,0,9997,1,1,1,1,9997,5,0,1,9997,1,2,9997,0,4,9997,0,1,9997,1,9997,1,1,9997,4,0,2,0,1,1,1,1,4,0,1,1,1,1
W06Q01,24792,06-Oct-13,3:01:00 PM,3159625,1,1,9997,1,1,1,1,5,0,9997,1,1,1,9997,1,1,1,9997,1,1,1,9997,1,1,9997,1,9997,4,0,9997,1,1,1,9997,1,9997,1,1,1,1,1,1,1,1,9999,0,1,1,1,1
W06Q01,24794,06-Oct-13,3:06:00 PM,4520491,1,1,9997,1,1,1,1,1,1,1,9997,1,1,9997,1,1,1,9997,1,1,1,9997,1,1,9997,1,9997,1,1,9997,1,1,1,9997,1,9997,1,1,3,0,1,1,1,1,1,1,1,1,1,1
W06Q01,24797,06-Oct-13,3:13:00 PM,4405972,1,1,1,9997,1,2,0,5,0,4,9997,0,1,9997,1,1,1,9997,1,1,9997,1,1,1,9997,1,9997,3,0,9997,1,1,1,9997,1,9997,1,1,2,0,5,0,1,1,5,0,3,0,4,0
W06Q01,24803,06-Oct-13,3:23:00 PM,2059349,1,1,9997,5,0,1,1,5,0,9997,2,0,5,9997,0,1,1,1,9997,1,9997,1,1,1,9997,1,9997,3,0,1,9997,1,9997,2,0,1,9997,1,2,0,1,1,1,1,1,1,1,1,2,0
W06Q01,24805,06-Oct-13,3:28:00 PM,1557129,1,1,9997,1,1,1,1,1,1,9997,1,1,1,9997,1,1,1,9997,1,1,9997,1,1,9997,1,1,9997,1,1,1,9997,1,1,9997,1,1,9997,1,1,1,4,0,1,1,1,1,1,1,2,0
W06Q01,24806,06-Oct-13,3:28:00 PM,3107031,1,1,1,9997,1,1,1,1,1,9997,1,1,1,9997,1,1,1,9997,1,1,1,9997,1,1,9997,1,9997,3,0,4,9997,0,1,9997,1,1,9997,1,4,0,4,0,1,1,1,1,1,1,2,0
W06Q01,24808,06-Oct-13,3:30:00 PM,2223470,1,1,1,9997,1,1,1,1,1,9997,2,0,1,9997,1,1,1,9997,1,1,1,9997,1,1,9997,1,9997,1,1,9997,1,1,1,9997,1,9997,1,1,1,1,1,1,1,1,1,1,1,1,2,0
W06Q01,24809,06-Oct-13,3:31:00 PM,4094188,1,1,9997,1,1,1,1,1,1,1,9997,1,9997,1,1,1,1,9997,1,1,9997,1,1,9997,1,1,1,9997,1,1,9997,1,9997,2,0,9997,1,1,1,1,4,0,1,1,1,1,1,1,2,0
W06Q01,24814,06-Oct-13,3:48:00 PM,4125071,1,1,9997,1,1,2,0,1,1,4,9997,0,1,9997,1,1,1,2,9997,0,9997,1,1,9997,1,1,9997,2,0,9997,1,1,9997,2,0,9997,1,1,3,0,1,1,1,1,1,1,3,0,1,1
W06Q01,24817,06-Oct-13,3:50:00 PM,4343670,1,1,1,9997,1,1,1,5,0,1,9997,1,1,9997,1,1,1,9997,1,1,1,9997,1,9997,1,1,1,9997,1,9997,1,1,1,9997,1,1,9997,1,1,1,1,1,1,1,1,1,1,1,1,1
W06Q01,24822,06-Oct-13,3:54:00 PM,4275825,1,1,1,9997,1,1,1,5,0,1,9997,1,9997,1,1,1,1,1,9997,1,1,9997,1,9997,1,1,3,9997,0,9997,1,1,9997,1,1,1,9997,1,1,1,1,1,1,1,1,1,1,1,4,0
W06Q01,24823,06-Oct-13,3:55:00 PM,4277758,1,1,1,9997,1,1,1,5,0,1,9997,1,9997,1,1,1,1,1,9997,1,1,9997,1,9997,1,1,1,9997,1,9997,1,1,9997,1,1,1,9997,1,1,1,1,1,1,1,1,1,1,1,4,0
W06Q01,24824,06-Oct-13,4:05:00 PM,3582894,1,1,9997,1,1,1,1,1,1,9997,1,1,1,9997,1,1,1,9997,1,1,9997,1,1,9997,1,1,1,9997,1,9997,1,1,1,9997,1,1,9997,1,3,0,1,1,1,1,1,1,1,1,1,1
W06Q01,24828,06-Oct-13,4:10:00 PM,4437904,3,0,9997,1,1,2,0,5,0,1,9997,1,9997,1,1,2,0,3,9997,0,1,9997,1,2,9997,0,9997,4,0,3,9997,0,2,9997,0,4,9997,0,4,0,2,0,1,1,5,0,1,1,1,1
W06Q01,24829,06-Oct-13,4:12:00 PM,4010394,1,1,9997,1,1,2,0,1,1,1,9997,1,1,9997,1,1,1,1,9997,1,1,9997,1,1,9997,1,1,9997,1,9997,1,1,1,9997,1,1,9997,1,1,1,1,1,1,1,1,1,1,1,1,1
W06Q01,24830,06-Oct-13,4:13:00 PM,4445361,1,1,1,9997,1,1,1,1,1,1,9997,1,3,9997,0,1,1,3,9997,0,9997,1,1,9997,1,1,1,9997,1,9997,1,1,1,9997,1,1,9997,1,1,1,2,0,1,1,1,1,1,1,2,0
W06Q01,24831,06-Oct-13,4:13:00 PM,3257078,1,1,9997,1,1,1,1,1,1,1,9997,1,1,9997,1,1,1,9997,1,1,1,9997,1,9997,1,1,9997,4,0,1,9997,1,1,9997,1,1,9997,1,1,1,1,1,1,1,1,1,1,1,4,0
W06Q01,24832,06-Oct-13,4:14:00 PM,1902212,1,1,3,9997,0,1,1,5,0,3,9997,0,9997,1,1,1,1,3,9997,0,1,9997,1,1,9997,1,3,9997,0,1,9997,1,1,9997,1,9997,1,1,2,0,5,0,1,1,5,0,1,1,2,0
W06Q01,24839,06-Oct-13,4:26:00 PM,3629381,1,1,9997,1,1,1,1,1,1,9997,1,1,1,9997,1,1,1,1,9997,1,9997,1,1,9997,1,1,2,9997,0,9997,1,1,9997,1,1,9997,1,1,5,0,4,0,1,1,1,1,1,1,1,1
W06Q01,24840,06-Oct-13,4:29:00 PM,1117771,1,1,1,9997,1,1,1,1,1,1,9997,1,1,9997,1,1,1,9997,1,1,9997,1,1,1,9997,1,9997,1,1,9997,1,1,9997,1,1,1,9997,1,1,1,1,1,5,0,3,0,1,1,4,0
W06Q01,24842,06-Oct-13,4:37:00 PM,1340448,1,1,2,9997,0,1,1,1,1,1,9997,1,1,9997,1,4,0,9997,1,1,9997,1,1,1,9997,1,9997,4,0,1,9997,1,9997,2,0,9997,4,0,2,0,1,1,1,1,1,1,1,1,1,1
W06Q01,24843,06-Oct-13,4:37:00 PM,146688,1,1,1,9997,1,2,0,1,1,9997,1,1,1,9997,1,1,1,9997,1,1,9997,1,1,1,9997,1,1,9997,1,9997,3,0,1,9997,1,1,9997,1,3,0,2,0,1,1,1,1,1,1,2,0
W06Q01,24849,06-Oct-13,4:47:00 PM,1629517,1,1,9997,2,0,4,0,5,0,9997,1,1,9997,1,1,1,1,1,9997,1,1,9997,1,9997,1,1,1,9997,1,9997,1,1,1,9997,1,1,9997,1,1,1,2,0,1,1,1,1,1,1,2,0
W06Q01,24853,06-Oct-13,4:54:00 PM,4141917,1,1,2,9997,0,1,1,5,0,1,9997,1,5,9997,0,1,1,9997,4,0,9997,1,1,2,9997,0,9997,1,1,9997,1,1,2,9997,0,9997,1,1,3,0,5,0,5,0,1,1,2,0,1,1
W06Q01,24854,06-Oct-13,4:54:00 PM,2986314,1,1,9997,1,1,2,0,1,1,9997,1,1,1,9997,1,1,1,1,9997,1,9997,1,1,9997,1,1,1,9997,1,1,9997,1,9997,1,1,1,9997,1,4,0,1,1,1,1,1,1,1,1,2,0
W06Q01,24856,06-Oct-13,4:56:00 PM,1190827,1,1,9997,4,0,1,1,4,0,4,9997,0,9997,1,1,1,1,9997,1,1,1,9997,1,9997,1,1,9997,1,1,1,9997,1,1,9997,1,9997,1,1,3,0,5,0,1,1,2,0,1,1,4,0
W06Q01,24858,06-Oct-13,5:02:00 PM,1025733,1,1,1,9997,1,2,0,2,0,9997,2,0,9997,1,1,2,0,2,9997,0,9997,1,1,9997,1,1,9997,1,1,9997,1,1,2,9997,0,9997,1,1,3,0,5,0,1,1,1,1,1,1,5,0
W06Q01,24860,06-Oct-13,5:06:00 PM,3160683,1,1,1,9997,1,1,1,5,0,1,9997,1,9997,4,0,1,1,9997,1,1,9997,1,1,9997,1,1,9997,1,1,1,9997,1,9997,1,1,1,9997,1,1,1,1,1,1,1,4,0,1,1,1,1
W06Q01,24866,06-Oct-13,5:15:00 PM,3091767,1,1,1,9997,1,1,1,5,0,1,9997,1,9997,1,1,2,0,9997,1,1,1,9997,1,9997,1,1,3,9997,0,9997,4,0,3,9997,0,1,9997,1,1,1,1,1,1,1,5,0,2,0,2,0
W06Q01,24867,06-Oct-13,5:17:00 PM,3057158,1,1,9997,1,1,1,1,1,1,1,9997,1,9997,4,0,1,1,9997,1,1,9997,1,1,1,9997,1,3,9997,0,1,9997,1,1,9997,1,9997,1,1,1,1,1,1,1,1,1,1,1,1,2,0
W06Q01,24869,06-Oct-13,5:17:00 PM,3256325,1,1,1,9997,1,1,1,5,0,9997,1,1,2,9997,0,1,1,9997,1,1,1,9997,1,1,9997,1,9997,4,0,9997,1,1,9997,1,1,9997,1,1,1,1,1,1,1,1,5,0,2,0,5,0
W06Q01,24870,06-Oct-13,5:17:00 PM,1479168,1,1,2,9997,0,1,1,1,1,1,9997,1,1,9997,1,1,1,1,9997,1,9997,1,1,2,9997,0,9997,1,1,1,9997,1,1,9997,1,4,9997,0,1,1,3,0,5,0,4,0,2,0,4,0
W06Q01,24873,06-Oct-13,5:20:00 PM,4574374,1,1,9997,1,1,1,1,4,0,9997,1,1,1,9997,1,2,0,1,9997,1,1,9997,1,9997,1,1,9997,3,0,1,9997,1,1,9997,1,4,9997,0,1,1,2,0,1,1,5,0,1,1,2,0
W06Q01,24877,06-Oct-13,5:35:00 PM,4480614,1,1,1,9997,1,1,1,1,1,9997,4,0,1,9997,1,1,1,9997,1,1,1,9997,1,1,9997,1,9997,1,1,9997,4,0,1,9997,1,9997,1,1,1,1,5,0,1,1,2,0,1,1,1,1
W06Q01,24880,06-Oct-13,5:38:00 PM,3033898,1,1,9997,1,1,1,1,1,1,4,9997,0,1,9997,1,1,1,1,9997,1,9997,1,1,1,9997,1,9997,3,0,1,9997,1,9997,1,1,9997,1,1,3,0,5,0,1,1,4,0,1,1,2,0
W06Q01,24882,06-Oct-13,5:38:00 PM,2573305,1,1,1,9997,1,1,1,1,1,9997,1,1,9997,1,1,1,1,1,9997,1,9997,1,1,9997,1,1,1,9997,1,9997,1,1,9997,1,1,1,9997,1,1,1,1,1,1,1,5,0,1,1,2,0
W06Q01,24883,06-Oct-13,5:40:00 PM,4434053,1,1,1,9997,1,1,1,1,1,9997,1,1,1,9997,1,1,1,1,9997,1,9997,1,1,1,9997,1,9997,4,0,1,9997,1,9997,1,1,9997,1,1,1,1,1,1,1,1,1,1,1,1,4,0
W06Q01,24885,06-Oct-13,5:42:00 PM,3895752,1,1,9997,1,1,2,0,1,1,9997,1,1,1,9997,1,1,1,9997,1,1,9997,1,1,1,9997,1,1,9997,1,4,9997,0,9997,1,1,1,9997,1,1,1,1,1,4,0,1,1,1,1,2,0
W06Q01,24886,06-Oct-13,5:47:00 PM,4585027,1,1,1,9997,1,2,0,4,0,9997,2,0,3,9997,0,2,0,2,9997,0,1,9997,1,2,9997,0,1,9997,1,4,9997,0,1,9997,1,4,9997,0,2,0,5,0,1,1,3,0,2,0,3,0
W06Q01,24892,06-Oct-13,5:54:00 PM,4365349,1,1,1,9997,1,2,0,1,1,9997,2,0,1,9997,1,2,0,9997,1,1,9997,1,1,2,9997,0,4,9997,0,1,9997,1,1,9997,1,9997,1,1,2,0,1,1,1,1,1,1,1,1,1,1
W06Q01,24894,06-Oct-13,5:57:00 PM,3346319,1,1,1,9997,1,1,1,5,0,1,9997,1,9997,1,1,1,1,9997,1,1,1,9997,1,9997,1,1,1,9997,1,1,9997,1,1,9997,1,9997,1,1,1,1,1,1,1,1,1,1,1,1,1,1
W06Q01,24895,06-Oct-13,6:01:00 PM,1545685,1,1,1,9997,1,1,1,1,1,1,9997,1,9997,4,0,1,1,9997,1,1,1,9997,1,9997,1,1,9997,4,0,1,9997,1,1,9997,1,1,9997,1,1,1,1,1,1,1,1,1,1,1,1,1
W06Q01,24896,06-Oct-13,6:05:00 PM,4375995,1,1,2,9997,0,3,0,5,0,9997,1,1,1,9997,1,1,1,9997,1,1,1,9997,1,9997,1,1,4,9997,0,9997,1,1,9997,1,1,1,9997,1,1,1,4,0,1,1,1,1,1,1,1,1
W06Q01,24897,06-Oct-13,6:11:00 PM,3570652,1,1,3,9997,0,1,1,5,0,9997,2,0,9997,1,1,1,1,1,9997,1,9997,1,1,2,9997,0,2,9997,0,9997,1,1,1,9997,1,4,9997,0,2,0,1,1,1,1,2,0,2,0,2,0
W06Q01,24901,06-Oct-13,6:16:00 PM,4424441,1,1,2,9997,0,1,1,1,1,9997,4,0,2,9997,0,1,1,5,9997,0,9997,1,1,1,9997,1,9997,3,0,4,9997,0,9997,2,0,9997,3,0,1,1,2,0,5,0,2,0,1,1,4,0
W06Q01,24902,06-Oct-13,6:17:00 PM,4255979,1,1,9997,1,1,1,1,1,1,1,9997,1,1,9997,1,1,1,9997,1,1,9997,1,1,9997,1,1,1,9997,1,1,9997,1,9997,1,1,9997,1,1,1,1,1,1,1,1,1,1,1,1,1,1
W06Q01,24906,06-Oct-13,6:20:00 PM,153396,1,1,1,9997,1,1,1,1,1,1,9997,1,9997,4,0,1,1,9997,1,1,9997,1,1,1,9997,1,9997,1,1,1,9997,1,1,9997,1,9997,1,1,1,1,1,1,1,1,1,1,1,1,1,1
W06Q01,24907,06-Oct-13,6:21:00 PM,4260868,1,1,1,9997,1,1,1,1,1,9997,2,0,9997,3,0,1,1,1,9997,1,9997,1,1,9997,1,1,9997,3,0,9997,1,1,1,9997,1,4,9997,0,3,0,2,0,1,1,1,1,1,1,1,1
W06Q01,24908,06-Oct-13,6:22:00 PM,4430654,1,1,9997,4,0,1,1,1,1,9997,1,1,9997,1,1,2,0,9997,1,1,9997,1,1,2,9997,0,9997,4,0,1,9997,1,9997,1,1,1,9997,1,1,1,1,1,1,1,1,1,1,1,1,1
W06Q01,24909,06-Oct-13,6:31:00 PM,4362192,1,1,1,9997,1,1,1,1,1,3,9997,0,1,9997,1,1,1,9997,1,1,9997,1,1,1,9997,1,9997,3,0,9997,4,0,9997,1,1,1,9997,1,1,1,1,1,1,1,5,0,1,1,2,0
W06Q01,24912,06-Oct-13,6:34:00 PM,4170419,1,1,1,9997,1,1,1,1,1,3,9997,0,9997,1,1,1,1,1,9997,1,9997,1,1,5,9997,0,9997,3,0,1,9997,1,1,9997,1,1,9997,1,1,1,1,1,1,1,1,1,1,1,2,0
W06Q01,24913,06-Oct-13,6:37:00 PM,4319034,1,1,9997,1,1,1,1,1,1,9997,1,1,1,9997,1,1,1,1,9997,1,1,9997,1,9997,1,1,4,9997,0,1,9997,1,9997,1,1,9997,1,1,1,1,2,0,1,1,1,1,1,1,2,0
W06Q01,24914,06-Oct-13,6:37:00 PM,907703,1,1,9997,1,1,1,1,1,1,9997,1,1,9997,3,0,1,1,1,9997,1,9997,1,1,1,9997,1,3,9997,0,9997,1,1,1,9997,1,1,9997,1,1,1,1,1,1,1,1,1,1,1,1,1
W06Q01,24915,06-Oct-13,6:38:00 PM,4303374,1,1,1,9997,1,1,1,1,1,1,9997,1,9997,1,1,1,1,9997,1,1,9997,1,1,9997,1,1,9997,4,0,1,9997,1,9997,1,1,9997,1,1,3,0,1,1,1,1,1,1,1,1,4,0
W06Q01,24916,06-Oct-13,6:39:00 PM,4349314,1,1,9997,5,0,2,0,1,1,9997,1,1,1,9997,1,1,1,1,9997,1,9997,1,1,9997,1,1,1,9997,1,9997,1,1,1,9997,1,1,9997,1,1,1,4,0,1,1,1,1,1,1,4,0
W06Q01,24917,06-Oct-13,6:40:00 PM,3214220,1,1,2,9997,0,1,1,2,0,9997,2,0,3,9997,0,5,0,2,9997,0,9997,1,1,5,9997,0,9997,1,1,9997,1,1,5,9997,0,9997,2,0,3,0,4,0,1,1,5,0,3,0,5,0
W06Q01,24921,06-Oct-13,6:53:00 PM,688837,1,1,9997,1,1,1,1,1,1,1,9997,1,1,9997,1,1,1,1,9997,1,9997,1,1,1,9997,1,9997,1,1,1,9997,1,1,9997,1,9997,1,1,1,1,1,1,1,1,1,1,1,1,1,1
W06Q01,24923,06-Oct-13,6:55:00 PM,2532764,1,1,9997,1,1,2,0,5,0,9997,1,1,4,9997,0,1,1,9997,1,1,9997,1,1,9997,1,1,9997,3,0,9997,1,1,1,9997,1,9997,1,1,1,1,1,1,1,1,1,1,1,1,4,0
W06Q01,24924,06-Oct-13,6:56:00 PM,620557,1,1,1,9997,1,1,1,5,0,9997,1,1,1,9997,1,1,1,1,9997,1,9997,1,1,9997,1,1,1,9997,1,1,9997,1,1,9997,1,9997,1,1,1,1,1,1,1,1,5,0,2,0,2,0
