quiz,submission_id,submission_date,submission_time,coursera_user_id,Q01,Q01_corr,Q02,Q02_corr,Q03,Q03_corr,Q04,Q04_corr,Q05,Q05_corr,Q06,Q06_corr,Q07,Q07_corr,Q08,Q08_corr,Q09v1,Q09v2,Q09_corr,Q10,Q10_corr,Q11,Q11_corr,Q12,Q12_corr,Q13,Q13_corr,Q14,Q14_corr,Q15,Q15_corr,Q16,Q16_corr,Q17,Q17_corr,Q18,Q18_corr,Q19,Q19_corr,Q20,Q20_corr
W01Q01,7774,01-Sep-13,4:39:00 PM,3192862,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,9997,5,0,1,1,1,1,4,0,9999,0,2,0,1,1,1,1,1,1,4,0,4,0,2,0
W01Q01,7778,01-Sep-13,4:41:00 PM,4413867,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9997,4,0,5,0,4,0,1,1,1,1,4,0,1,1,1,1,3,0,2,0,1,1,3,0
W01Q01,7780,01-Sep-13,4:41:00 PM,4224857,1,1,2,0,1,1,2,1,1,1,1,1,1,1,1,1,1,9997,1,5,0,1,1,4,0,1,1,3,0,3,0,1,1,1,1,5,0,1,1,5,0
W01Q01,7781,01-Sep-13,4:41:00 PM,2903743,1,1,1,1,1,1,2,1,1,1,1,1,1,1,5,0,1,9997,1,3,0,2,0,4,0,1,1,2,0,1,1,2,0,1,1,4,0,2,0,2,0
W01Q01,7784,01-Sep-13,4:41:00 PM,310702,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,9997,1,4,0,5,0,1,1,1,1,1,1,2,0,1,1,5,0,4,0,2,0,2,0
W01Q01,7785,01-Sep-13,4:42:00 PM,1783540,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,9997,5,0,5,0,4,0,4,0,1,1,1,1,5,0,5,0,5,0,1,1,4,0,4,0
W01Q01,7788,01-Sep-13,4:42:00 PM,4114594,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9997,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,2,0
W01Q01,7789,01-Sep-13,4:43:00 PM,4398336,1,1,1,1,1,1,5,0,1,1,1,1,2,0,3,0,1,9997,1,2,0,4,0,4,0,1,1,2,0,1,1,5,0,1,1,4,0,2,0,5,0
W01Q01,7790,01-Sep-13,4:43:00 PM,3073339,1,1,1,1,4,0,5,0,1,1,1,1,2,0,3,0,1,9997,1,1,1,4,0,1,1,1,1,1,1,1,1,1,1,3,0,2,0,9999,0,1,1
W01Q01,7792,01-Sep-13,4:44:00 PM,3574685,1,1,1,1,1,1,5,0,1,1,1,1,1,1,3,0,9997,1,1,3,0,2,0,4,0,1,1,1,1,1,1,3,0,1,1,4,0,5,0,5,0
W01Q01,7793,01-Sep-13,4:45:00 PM,4389168,1,1,1,1,1,1,2,1,1,1,1,1,5,0,5,0,1,9997,1,3,0,1,1,4,0,1,1,1,1,4,0,2,0,1,1,1,1,3,0,1,1
W01Q01,7795,01-Sep-13,4:45:00 PM,4430654,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,9997,2,0,5,0,1,1,2,0,1,1,1,1,4,0,2,0,1,1,1,1,1,1,4,0
W01Q01,7799,01-Sep-13,4:48:00 PM,4302310,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,9997,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,0,2,0,2,0,1,1
W01Q01,7804,01-Sep-13,4:51:00 PM,4498223,1,1,2,0,5,0,5,0,1,1,1,1,2,0,1,1,1,9997,1,5,0,2,0,1,1,1,1,4,0,5,0,1,1,1,1,2,0,3,0,3,0
W01Q01,7809,01-Sep-13,4:53:00 PM,3535510,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9997,1,5,0,1,1,2,0,1,1,2,0,3,0,1,1,2,0,2,0,5,0,3,0
W01Q01,7810,01-Sep-13,4:53:00 PM,4469306,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,9997,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,0,2,0,1,1,2,0
W01Q01,7812,01-Sep-13,4:53:00 PM,300852,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9997,1,3,0,2,0,1,1,1,1,1,1,1,1,1,1,1,1,5,0,1,1,3,0
W01Q01,7813,01-Sep-13,4:55:00 PM,4185273,1,1,1,1,1,1,2,1,4,0,1,1,1,1,1,1,9997,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,0,1,1,5,0,4,0,1,1
W01Q01,7814,01-Sep-13,4:56:00 PM,1937777,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,9997,1,1,3,0,1,1,1,1,1,1,2,0,1,1,2,0,1,1,2,0,1,1,5,0
W01Q01,7824,01-Sep-13,5:00:00 PM,3577482,1,1,1,1,1,1,5,0,1,1,1,1,1,1,1,1,9997,1,1,1,1,2,0,4,0,2,0,2,0,1,1,1,1,1,1,5,0,2,0,2,0
W01Q01,7826,01-Sep-13,5:00:00 PM,4485384,1,1,1,1,1,1,1,1,1,1,3,0,1,1,1,1,1,9997,1,1,1,4,0,1,1,1,1,1,1,1,1,1,1,3,0,3,0,2,0,1,1
W01Q01,7827,01-Sep-13,5:01:00 PM,4167444,1,1,1,1,5,0,2,1,2,0,1,1,1,1,1,1,9997,1,1,5,0,4,0,2,0,1,1,2,0,2,0,1,1,5,0,1,1,4,0,2,0
W01Q01,7828,01-Sep-13,5:01:00 PM,4403273,1,1,1,1,1,1,5,0,1,1,1,1,1,1,1,1,1,9997,1,5,0,2,0,1,1,1,1,4,0,1,1,1,1,1,1,5,0,2,0,5,0
W01Q01,7835,01-Sep-13,5:10:00 PM,664193,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,9997,0,3,0,2,0,5,0,1,1,1,1,1,1,1,1,1,1,5,0,2,0,1,1
W01Q01,7842,01-Sep-13,5:14:00 PM,2969843,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,9997,1,5,0,4,0,4,0,1,1,1,1,1,1,1,1,9999,0,9999,0,1,1,5,0
W01Q01,7847,01-Sep-13,5:18:00 PM,4122988,1,1,1,1,1,1,5,0,1,1,1,1,1,1,1,1,9997,3,0,4,0,1,1,4,0,5,0,2,0,1,1,1,1,1,1,1,1,1,1,1,1
W01Q01,7858,01-Sep-13,5:21:00 PM,2352122,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,9999,9999,0,9999,0,2,0,2,0,1,1,1,1,1,1,2,0,1,1,2,0,1,1,2,0
W01Q01,7866,01-Sep-13,5:26:00 PM,3099553,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,9999,9999,0,4,0,1,1,2,0,1,1,4,0,1,1,2,0,2,0,4,0,2,0,5,0
W01Q01,7867,01-Sep-13,5:27:00 PM,1852377,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9997,1,1,1,1,4,0,4,0,1,1,4,0,4,0,2,0,1,1,4,0,2,0,2,0
W01Q01,7869,01-Sep-13,5:28:00 PM,4364581,1,1,1,1,1,1,3,0,1,1,1,1,1,1,1,1,1,9997,1,5,0,4,0,1,1,1,1,2,0,1,1,1,1,1,1,1,1,1,1,4,0
W01Q01,7875,01-Sep-13,5:33:00 PM,4492768,1,1,1,1,1,1,5,0,1,1,1,1,1,1,1,1,9997,5,0,5,0,4,0,1,1,1,1,2,0,1,1,1,1,1,1,2,0,5,0,2,0
W01Q01,7877,01-Sep-13,5:35:00 PM,790237,1,1,1,1,1,1,5,0,1,1,1,1,1,1,1,1,9997,3,0,2,0,4,0,1,1,2,0,5,0,1,1,2,0,1,1,2,0,4,0,1,1
W01Q01,7879,01-Sep-13,5:36:00 PM,4399304,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,9997,2,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,0,2,0,1,1
W01Q01,7882,01-Sep-13,5:37:00 PM,410961,1,1,1,1,5,0,2,1,1,1,1,1,5,0,1,1,1,9997,1,2,0,2,0,1,1,1,1,2,0,1,1,3,0,2,0,2,0,9999,0,2,0
W01Q01,7883,01-Sep-13,5:38:00 PM,4246582,1,1,1,1,1,1,1,1,1,1,1,1,5,0,1,1,9997,3,0,4,0,4,0,1,1,1,1,1,1,2,0,1,1,1,1,1,1,3,0,5,0
W01Q01,7886,01-Sep-13,5:41:00 PM,2008522,1,1,2,0,3,0,2,1,2,0,1,1,1,1,4,0,9997,2,0,1,1,1,1,4,0,1,1,1,1,5,0,1,1,1,1,4,0,3,0,4,0
W01Q01,7888,01-Sep-13,5:43:00 PM,3389181,1,1,2,0,1,1,2,1,1,1,1,1,1,1,1,1,3,9997,0,5,0,2,0,1,1,1,1,2,0,1,1,1,1,5,0,2,0,1,1,1,1
W01Q01,7891,01-Sep-13,5:44:00 PM,2446856,5,0,2,0,1,1,4,0,1,1,1,1,4,0,1,1,9997,5,0,3,0,1,1,2,0,3,0,1,1,1,1,1,1,5,0,5,0,4,0,4,0
W01Q01,7892,01-Sep-13,5:44:00 PM,4404463,1,1,1,1,1,1,2,1,1,1,1,1,2,0,1,1,4,9997,0,2,0,2,0,4,0,2,0,2,0,2,0,2,0,1,1,5,0,2,0,5,0
W01Q01,7904,01-Sep-13,5:48:00 PM,620296,1,1,1,1,1,1,5,0,1,1,1,1,1,1,1,1,9997,1,1,1,1,2,0,4,0,1,1,1,1,1,1,1,1,3,0,1,1,3,0,2,0
W01Q01,7908,01-Sep-13,5:50:00 PM,4118322,1,1,1,1,1,1,4,0,1,1,1,1,5,0,1,1,9999,9999,0,1,1,1,1,4,0,3,0,3,0,2,0,3,0,1,1,1,1,3,0,5,0
W01Q01,7913,01-Sep-13,5:51:00 PM,3599244,1,1,1,1,1,1,2,1,1,1,1,1,1,1,5,0,2,9997,0,3,0,1,1,4,0,1,1,1,1,1,1,1,1,4,0,4,0,1,1,5,0
W01Q01,7916,01-Sep-13,5:52:00 PM,3920032,1,1,1,1,1,1,4,0,1,1,1,1,1,1,1,1,1,9997,1,3,0,2,0,4,0,1,1,2,0,5,0,5,0,1,1,1,1,2,0,5,0
W01Q01,7918,01-Sep-13,5:53:00 PM,3284508,1,1,1,1,1,1,4,0,1,1,1,1,5,0,1,1,1,9997,1,3,0,1,1,1,1,5,0,4,0,1,1,1,1,1,1,5,0,4,0,5,0
W01Q01,7922,01-Sep-13,5:57:00 PM,4302029,1,1,1,1,1,1,4,0,1,1,1,1,4,0,1,1,1,9997,1,9999,0,1,1,4,0,1,1,4,0,1,1,2,0,3,0,5,0,4,0,4,0
W01Q01,7924,01-Sep-13,5:58:00 PM,3383936,1,1,1,1,1,1,5,0,1,1,1,1,5,0,1,1,9997,1,1,5,0,1,1,1,1,3,0,1,1,1,1,2,0,4,0,1,1,5,0,5,0
W01Q01,7927,01-Sep-13,6:02:00 PM,2243879,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,9997,3,0,4,0,1,1,1,1,1,1,1,1,5,0,1,1,1,1,5,0,5,0,5,0
W01Q01,7929,01-Sep-13,6:03:00 PM,4358640,1,1,1,1,1,1,5,0,1,1,1,1,1,1,1,1,9997,1,1,3,0,1,1,4,0,1,1,1,1,1,1,2,0,1,1,2,0,2,0,5,0
W01Q01,7930,01-Sep-13,6:03:00 PM,834948,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,9997,1,3,0,1,1,3,0,5,0,1,1,1,1,1,1,2,0,2,0,2,0,5,0
W01Q01,7932,01-Sep-13,6:05:00 PM,4301417,1,1,1,1,1,1,4,0,1,1,1,1,5,0,1,1,9997,2,0,2,0,5,0,5,0,1,1,2,0,3,0,2,0,2,0,4,0,3,0,2,0
W01Q01,7935,01-Sep-13,6:07:00 PM,1633052,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,9997,1,1,1,4,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,0,1,1
W01Q01,7943,01-Sep-13,6:11:00 PM,4474615,1,1,1,1,1,1,1,1,1,1,1,1,5,0,1,1,9997,2,0,3,0,1,1,4,0,2,0,1,1,1,1,5,0,1,1,1,1,3,0,5,0
W01Q01,7946,01-Sep-13,6:14:00 PM,1067034,5,0,1,1,3,0,5,0,2,0,2,0,3,0,1,1,9997,1,1,2,0,4,0,3,0,5,0,2,0,2,0,1,1,2,0,2,0,5,0,1,1
W01Q01,7953,01-Sep-13,6:17:00 PM,1241217,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9997,4,0,4,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,0,1,1,2,0
W01Q01,7958,01-Sep-13,6:19:00 PM,3229857,1,1,1,1,1,1,2,1,1,1,1,1,4,0,1,1,9997,4,0,4,0,5,0,4,0,1,1,2,0,4,0,2,0,1,1,4,0,1,1,5,0
W01Q01,7963,01-Sep-13,6:22:00 PM,4104618,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9997,1,1,1,2,0,1,1,1,1,1,1,1,1,1,1,1,1,5,0,3,0,1,1
W01Q01,7966,01-Sep-13,6:26:00 PM,4439550,1,1,1,1,1,1,1,1,1,1,1,1,5,0,1,1,2,9997,0,3,0,1,1,4,0,3,0,1,1,1,1,2,0,1,1,1,1,2,0,1,1
W01Q01,7967,01-Sep-13,6:26:00 PM,2815633,1,1,1,1,1,1,4,0,1,1,1,1,1,1,1,1,9997,4,0,2,0,1,1,2,0,1,1,1,1,1,1,2,0,4,0,2,0,2,0,4,0
W01Q01,7969,01-Sep-13,6:27:00 PM,2827325,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,9997,1,5,0,1,1,1,1,1,1,4,0,3,0,1,1,4,0,2,0,1,1,1,1
W01Q01,7970,01-Sep-13,6:28:00 PM,3997642,1,1,1,1,4,0,2,1,1,1,1,1,1,1,1,1,9997,3,0,2,0,1,1,2,0,1,1,1,1,5,0,2,0,1,1,1,1,2,0,4,0
W01Q01,7971,01-Sep-13,6:28:00 PM,924839,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,9997,0,3,0,4,0,1,1,1,1,4,0,1,1,1,1,3,0,2,0,2,0,4,0
W01Q01,7972,01-Sep-13,6:29:00 PM,4476407,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,9997,4,0,4,0,1,1,1,1,1,1,1,1,1,1,2,0,1,1,1,1,5,0,3,0
W01Q01,7973,01-Sep-13,6:30:00 PM,4011816,1,1,1,1,1,1,5,0,1,1,1,1,1,1,2,0,9997,1,1,1,1,1,1,4,0,2,0,5,0,1,1,1,1,1,1,5,0,5,0,1,1
W01Q01,7977,01-Sep-13,6:31:00 PM,4333920,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9997,2,0,3,0,5,0,2,0,1,1,4,0,1,1,1,1,4,0,2,0,2,0,5,0
W01Q01,7978,01-Sep-13,6:32:00 PM,4223183,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,9997,1,1,1,1,1,2,0,1,1,1,1,1,1,2,0,1,1,2,0,1,1,5,0
W01Q01,7979,01-Sep-13,6:32:00 PM,4269302,1,1,1,1,1,1,1,1,1,1,1,1,3,0,1,1,9999,9999,0,2,0,1,1,1,1,3,0,5,0,3,0,2,0,1,1,2,0,5,0,5,0
W01Q01,7980,01-Sep-13,6:33:00 PM,2928564,1,1,1,1,1,1,2,1,1,1,3,0,1,1,1,1,9997,4,0,2,0,1,1,2,0,1,1,1,1,4,0,1,1,3,0,4,0,3,0,5,0
W01Q01,7982,01-Sep-13,6:34:00 PM,1216938,1,1,1,1,1,1,1,1,1,1,1,1,5,0,3,0,9997,4,0,1,1,4,0,4,0,2,0,9999,0,1,1,2,0,1,1,4,0,2,0,9999,0
W01Q01,7983,01-Sep-13,6:34:00 PM,685115,1,1,1,1,1,1,4,0,1,1,1,1,9999,0,1,1,9997,1,1,3,0,2,0,1,1,1,1,2,0,1,1,2,0,1,1,5,0,3,0,1,1
W01Q01,7985,01-Sep-13,6:34:00 PM,4408728,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9997,5,0,5,0,1,1,1,1,1,1,2,0,1,1,1,1,1,1,4,0,1,1,5,0
W01Q01,7987,01-Sep-13,6:35:00 PM,1109138,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,9997,2,0,3,0,1,1,2,0,1,1,1,1,1,1,1,1,3,0,1,1,2,0,2,0
W01Q01,7989,01-Sep-13,6:37:00 PM,4236944,1,1,1,1,1,1,2,1,1,1,1,1,4,0,1,1,1,9997,1,2,0,1,1,2,0,2,0,2,0,1,1,1,1,1,1,4,0,2,0,4,0
W01Q01,7991,01-Sep-13,6:38:00 PM,23080,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,9997,0,5,0,1,1,1,1,5,0,4,0,1,1,1,1,5,0,4,0,2,0,4,0
W01Q01,7997,01-Sep-13,6:40:00 PM,3224209,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9997,5,0,3,0,1,1,2,0,1,1,2,0,5,0,1,1,1,1,3,0,1,1,1,1
W01Q01,8001,01-Sep-13,6:42:00 PM,3712177,1,1,1,1,1,1,2,1,1,1,1,1,4,0,3,0,2,9997,0,5,0,4,0,1,1,1,1,4,0,1,1,1,1,1,1,3,0,1,1,5,0
W01Q01,8007,01-Sep-13,6:43:00 PM,3436051,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9997,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
W01Q01,8009,01-Sep-13,6:43:00 PM,1966376,1,1,1,1,1,1,4,0,1,1,1,1,2,0,1,1,4,9997,0,4,0,1,1,1,1,1,1,2,0,1,1,1,1,5,0,1,1,1,1,5,0
W01Q01,8014,01-Sep-13,6:45:00 PM,4458841,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,9997,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,0,1,1,4,0,4,0
W01Q01,8017,01-Sep-13,6:46:00 PM,338763,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,9997,1,3,0,4,0,1,1,1,1,5,0,1,1,1,1,1,1,1,1,1,1,2,0
W01Q01,8018,01-Sep-13,6:46:00 PM,4164965,1,1,1,1,1,1,2,1,1,1,1,1,4,0,1,1,9997,2,0,3,0,1,1,4,0,1,1,3,0,1,1,1,1,4,0,4,0,5,0,3,0
W01Q01,8020,01-Sep-13,6:48:00 PM,1383601,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,9997,1,5,0,4,0,4,0,1,1,3,0,5,0,5,0,1,1,2,0,2,0,3,0
W01Q01,8024,01-Sep-13,6:49:00 PM,3257078,1,1,1,1,1,1,2,1,1,1,3,0,1,1,1,1,1,9997,1,1,1,4,0,1,1,1,1,1,1,1,1,1,1,1,1,4,0,2,0,5,0
W01Q01,8031,01-Sep-13,6:52:00 PM,2977246,1,1,1,1,1,1,5,0,1,1,1,1,1,1,1,1,9997,1,1,1,1,1,1,4,0,1,1,1,1,1,1,1,1,4,0,3,0,2,0,1,1
W01Q01,8034,01-Sep-13,6:54:00 PM,4464419,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,9997,1,9999,0,1,1,4,0,1,1,1,1,1,1,2,0,1,1,5,0,2,0,5,0
W01Q01,8036,01-Sep-13,6:54:00 PM,4001364,1,1,1,1,4,0,2,1,1,1,1,1,1,1,1,1,1,9997,1,3,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,3,0,5,0
W01Q01,8039,01-Sep-13,6:56:00 PM,4521738,1,1,1,1,5,0,1,1,1,1,1,1,5,0,1,1,1,9997,1,2,0,2,0,1,1,1,1,1,1,1,1,1,1,1,1,5,0,1,1,2,0
W01Q01,8045,01-Sep-13,6:59:00 PM,3311685,1,1,1,1,1,1,4,0,1,1,1,1,1,1,1,1,1,9997,1,3,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,3,0
W01Q01,8047,01-Sep-13,7:00:00 PM,4288489,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,9997,1,4,0,5,0,1,1,1,1,1,1,1,1,1,1,4,0,1,1,4,0,2,0
W01Q01,8048,01-Sep-13,7:02:00 PM,4245471,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,9997,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,0,4,0,3,0,5,0
W01Q01,8051,01-Sep-13,7:04:00 PM,2645228,1,1,1,1,1,1,1,1,1,1,1,1,3,0,2,0,9997,4,0,2,0,5,0,4,0,1,1,1,1,1,1,2,0,2,0,1,1,2,0,4,0
W01Q01,8053,01-Sep-13,7:05:00 PM,4532206,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9997,1,4,0,1,1,1,1,1,1,1,1,1,1,1,1,5,0,1,1,1,1,5,0
W01Q01,8054,01-Sep-13,7:06:00 PM,2111255,1,1,1,1,4,0,1,1,1,1,1,1,1,1,1,1,1,9997,1,2,0,5,0,4,0,3,0,1,1,1,1,1,1,1,1,5,0,3,0,5,0
W01Q01,8059,01-Sep-13,7:07:00 PM,4308072,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9997,5,0,5,0,1,1,1,1,1,1,1,1,1,1,5,0,3,0,1,1,2,0,1,1
W01Q01,8065,01-Sep-13,7:10:00 PM,2623621,1,1,1,1,1,1,4,0,1,1,1,1,1,1,1,1,1,9997,1,1,1,1,1,3,0,1,1,1,1,1,1,2,0,2,0,2,0,5,0,4,0
W01Q01,8069,01-Sep-13,7:11:00 PM,4361470,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,9997,4,0,5,0,4,0,4,0,1,1,1,1,1,1,1,1,3,0,4,0,2,0,2,0
W01Q01,8071,01-Sep-13,7:13:00 PM,2734120,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9997,1,3,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
W01Q01,8073,01-Sep-13,7:13:00 PM,4560939,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,9997,5,0,2,0,4,0,4,0,1,1,1,1,1,1,1,1,5,0,4,0,1,1,5,0
W01Q01,8074,01-Sep-13,7:13:00 PM,3475422,1,1,1,1,1,1,4,0,1,1,1,1,1,1,1,1,1,9997,1,3,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,5,0,4,0
W01Q01,8075,01-Sep-13,7:13:00 PM,3117932,1,1,1,1,5,0,5,0,1,1,3,0,1,1,1,1,1,9997,1,3,0,1,1,4,0,1,1,1,1,1,1,1,1,3,0,4,0,3,0,4,0
W01Q01,8076,01-Sep-13,7:14:00 PM,3511523,1,1,1,1,1,1,2,1,1,1,1,1,1,1,4,0,1,9997,1,4,0,2,0,4,0,1,1,2,0,1,1,1,1,3,0,4,0,3,0,4,0
W01Q01,8081,01-Sep-13,7:17:00 PM,1450341,1,1,1,1,1,1,2,1,1,1,1,1,4,0,1,1,9999,9999,0,9999,0,4,0,2,0,1,1,9999,0,1,1,2,0,9999,0,9999,0,4,0,5,0
W01Q01,8083,01-Sep-13,7:18:00 PM,230131,1,1,1,1,1,1,2,1,1,1,1,1,4,0,1,1,9997,1,1,1,1,1,1,1,1,1,1,2,0,1,1,1,1,1,1,1,1,1,1,5,0
W01Q01,8084,01-Sep-13,7:18:00 PM,4306762,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9997,1,1,1,1,4,0,2,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
W01Q01,8086,01-Sep-13,7:19:00 PM,3293143,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,9997,0,1,1,1,1,4,0,1,1,2,0,1,1,1,1,1,1,2,0,2,0,5,0
W01Q01,8091,01-Sep-13,7:20:00 PM,4421089,1,1,1,1,1,1,2,1,1,1,1,1,3,0,1,1,9997,3,0,2,0,1,1,4,0,5,0,1,1,1,1,2,0,2,0,2,0,1,1,5,0
W01Q01,8094,01-Sep-13,7:21:00 PM,4561760,1,1,1,1,1,1,5,0,1,1,3,0,1,1,1,1,9997,5,0,5,0,4,0,1,1,2,0,1,1,3,0,3,0,5,0,1,1,1,1,1,1
W01Q01,8096,01-Sep-13,7:22:00 PM,4445361,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,9997,3,0,4,0,1,1,1,1,1,1,1,1,1,1,2,0,1,1,4,0,3,0,5,0
W01Q01,8098,01-Sep-13,7:23:00 PM,4236532,1,1,1,1,1,1,1,1,1,1,1,1,4,0,1,1,9997,5,0,2,0,1,1,1,1,1,1,1,1,3,0,2,0,1,1,2,0,5,0,5,0
W01Q01,8103,01-Sep-13,7:24:00 PM,2344788,1,1,1,1,1,1,2,1,1,1,1,1,5,0,1,1,9997,3,0,4,0,2,0,4,0,1,1,1,1,1,1,2,0,5,0,4,0,4,0,2,0
W01Q01,8110,01-Sep-13,7:29:00 PM,4274726,1,1,1,1,4,0,2,1,2,0,5,0,2,0,1,1,9997,1,1,2,0,1,1,1,1,1,1,1,1,3,0,2,0,3,0,4,0,1,1,5,0
W01Q01,8113,01-Sep-13,7:31:00 PM,3013681,1,1,1,1,1,1,5,0,1,1,1,1,2,0,1,1,9997,3,0,4,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,0
W01Q01,8115,01-Sep-13,7:32:00 PM,3805686,1,1,1,1,1,1,5,0,1,1,1,1,4,0,1,1,1,9997,1,5,0,1,1,4,0,5,0,4,0,1,1,1,1,2,0,4,0,3,0,5,0
W01Q01,8116,01-Sep-13,7:32:00 PM,4025503,1,1,1,1,1,1,2,1,1,1,1,1,4,0,1,1,9997,2,0,3,0,1,1,4,0,2,0,4,0,2,0,2,0,3,0,2,0,4,0,2,0
W01Q01,8118,01-Sep-13,7:33:00 PM,941500,1,1,1,1,1,1,5,0,1,1,1,1,1,1,1,1,9997,5,0,5,0,1,1,1,1,1,1,1,1,1,1,1,1,5,0,1,1,5,0,3,0
W01Q01,8120,01-Sep-13,7:33:00 PM,3097270,1,1,1,1,1,1,2,1,1,1,4,0,1,1,1,1,1,9997,1,2,0,1,1,2,0,1,1,1,1,1,1,1,1,1,1,2,0,5,0,4,0
W01Q01,8122,01-Sep-13,7:34:00 PM,1953893,1,1,1,1,1,1,5,0,1,1,1,1,1,1,1,1,1,9997,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0
W01Q01,8124,01-Sep-13,7:34:00 PM,1901903,1,1,1,1,1,1,5,0,1,1,1,1,2,0,1,1,9997,5,0,4,0,1,1,4,0,1,1,2,0,1,1,1,1,1,1,2,0,2,0,5,0
W01Q01,8126,01-Sep-13,7:35:00 PM,2926740,1,1,1,1,1,1,5,0,1,1,1,1,2,0,4,0,3,9997,0,2,0,2,0,5,0,5,0,4,0,1,1,2,0,4,0,4,0,3,0,1,1
W01Q01,8127,01-Sep-13,7:35:00 PM,68989,1,1,1,1,1,1,2,1,1,1,1,1,4,0,1,1,1,9997,1,4,0,1,1,4,0,1,1,2,0,1,1,2,0,1,1,2,0,2,0,1,1
W01Q01,8130,01-Sep-13,7:36:00 PM,1387646,1,1,1,1,1,1,3,0,1,1,1,1,1,1,1,1,2,9997,0,3,0,1,1,4,0,1,1,4,0,3,0,1,1,2,0,2,0,2,0,1,1
W01Q01,8132,01-Sep-13,7:36:00 PM,4269497,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9997,3,0,2,0,1,1,2,0,1,1,1,1,1,1,1,1,4,0,1,1,2,0,4,0
