quiz,submission_id,submission_date,submission_time,coursera_user_id,Q01v1,Q01v2,Q01_corr,Q02,Q02_corr,Q03v1,Q03v2,Q03v3,Q03_corr,Q04v1,Q04v2,Q04_corr,Q05v1,Q05v2,Q05_corr,Q06v1,Q06v2,Q06v3,Q06_corr,Q07v1,Q07v2,Q07_corr,Q08v1,Q08v2,Q08_corr,Q09v1,Q09v2,Q09_corr,Q10v1,Q10v2,Q10_corr,Q11,Q11_corr,Q12,Q12_corr,Q13,Q13_corr,Q14,Q14_corr,Q15,Q15_corr,Q16,Q16_corr,Q17,Q17_corr,Q18,Q18_corr,Q19,Q19_corr,Q20,Q20_corr
W05Q01,23276,30-Sep-13,3:49:00 AM,4300036,1,9997,1,1,1,9997,9997,7,0,1,9997,1,1,9997,1,9997,9997,1,1,9999,9999,0,9997,1,1,9997,1,1,1,9997,1,1,1,3,0,#NULL!,0,3,0,3,0,1,1,1,1,1,1,1,1,5,0
W05Q01,23277,30-Sep-13,3:49:00 AM,3941944,1,9997,1,5,0,9997,1,9997,1,1,9997,1,5,9997,0,1,9997,9997,1,9999,9999,0,1,9997,1,9997,1,1,1,9997,1,5,0,3,0,#NULL!,0,3,0,2,0,3,0,1,1,1,1,4,0,3,0
W05Q01,23278,30-Sep-13,3:50:00 AM,4436447,9997,1,1,1,1,6,9997,9997,0,9997,1,1,9997,1,1,9997,9997,1,1,9999,9999,0,1,9997,1,1,9997,1,1,9997,1,5,0,3,0,#NULL!,0,3,0,1,1,4,0,4,0,3,0,1,1,1,1
W05Q01,23285,30-Sep-13,3:55:00 AM,904753,9997,1,1,1,1,9997,9997,1,1,1,9997,1,9997,1,1,9997,9997,1,1,9999,9999,0,1,9997,1,1,9997,1,1,9997,1,5,0,2,0,#NULL!,0,1,1,1,1,1,1,1,1,1,1,3,0,1,1
W05Q01,23288,30-Sep-13,3:56:00 AM,299395,9997,1,1,3,0,9997,4,9997,0,1,9997,1,9997,1,1,1,9997,9997,1,9999,9999,0,9997,1,1,9997,1,1,9997,1,1,1,1,3,0,#NULL!,0,3,0,2,0,1,1,1,1,1,1,1,1,1,1
W05Q01,23293,30-Sep-13,3:58:00 AM,873448,9997,1,1,5,0,1,9997,9997,1,9997,1,1,5,9997,0,9997,9997,1,1,9999,9999,0,5,9997,0,9997,1,1,9997,3,0,5,0,2,0,#NULL!,0,2,0,2,0,1,1,1,1,1,1,1,1,1,1
W05Q01,23294,30-Sep-13,3:59:00 AM,4430538,9997,1,1,5,0,1,9997,9997,1,9997,1,1,9997,1,1,9997,1,9997,1,9999,9999,0,1,9997,1,5,9997,0,9997,2,0,5,0,3,0,#NULL!,0,5,0,3,0,5,0,4,0,1,1,3,0,3,0
W05Q01,23296,30-Sep-13,4:00:00 AM,4364574,4,9997,0,4,0,9997,9997,6,0,9997,1,1,9997,6,0,1,9997,9997,1,9999,9999,0,9997,1,1,9997,1,1,1,9997,1,5,0,3,0,#NULL!,0,4,0,2,0,3,0,1,1,1,1,1,1,1,1
W05Q01,23299,30-Sep-13,4:03:00 AM,4385343,1,9997,1,1,1,9997,9997,1,1,9997,1,1,9997,1,1,9997,1,9997,1,9999,9999,0,9997,1,1,1,9997,1,4,9997,0,5,0,5,0,#NULL!,0,4,0,1,1,3,0,5,0,1,1,1,1,1,1
W05Q01,23304,30-Sep-13,4:07:00 AM,4293300,1,9997,1,1,1,9997,6,9997,0,9997,1,1,1,9997,1,9997,9997,1,1,9999,9999,0,9997,1,1,9997,4,0,9997,1,1,1,1,3,0,#NULL!,0,4,0,1,1,1,1,1,1,1,1,3,0,1,1
W05Q01,23305,30-Sep-13,4:07:00 AM,3255692,9997,1,1,1,1,9997,1,9997,1,1,9997,1,1,9997,1,1,9997,9997,1,9999,9999,0,9997,5,0,1,9997,1,9997,3,0,5,0,3,0,#NULL!,0,5,0,2,0,1,1,4,0,1,1,1,1,1,1
W05Q01,23306,30-Sep-13,4:08:00 AM,4495351,9997,1,1,1,1,9997,9997,1,1,1,9997,1,1,9997,1,9997,4,9997,0,9999,9999,0,5,9997,0,1,9997,1,9997,1,1,1,1,1,1,#NULL!,0,5,0,1,1,3,0,1,1,1,1,1,1,1,1
W05Q01,23307,30-Sep-13,4:08:00 AM,4394953,1,9997,1,3,0,1,9997,9997,1,1,9997,1,9997,1,1,9997,5,9997,0,9999,9999,0,1,9997,1,1,9997,1,1,9997,1,1,1,2,0,#NULL!,0,4,0,1,1,4,0,5,0,1,1,1,1,1,1
W05Q01,23308,30-Sep-13,4:09:00 AM,4581551,9997,1,1,4,0,9997,9997,1,1,9997,1,1,9997,1,1,9997,5,9997,0,9999,9999,0,1,9997,1,1,9997,1,9997,1,1,1,1,3,0,#NULL!,0,3,0,1,1,1,1,9999,0,1,1,1,1,1,1
W05Q01,23309,30-Sep-13,4:10:00 AM,146688,1,9997,1,5,0,9997,6,9997,0,9997,1,1,1,9997,1,9997,1,9997,1,9999,9999,0,1,9997,1,9997,1,1,9997,1,1,5,0,2,0,#NULL!,0,2,0,2,0,1,1,4,0,1,1,1,1,1,1
W05Q01,23310,30-Sep-13,4:10:00 AM,4069542,1,9997,1,1,1,6,9997,9997,0,9997,1,1,9997,7,0,9997,9997,5,0,9999,9999,0,9997,4,0,5,9997,0,9997,1,1,5,0,4,0,#NULL!,0,4,0,1,1,2,0,3,0,3,0,1,1,5,0
W05Q01,23311,30-Sep-13,4:11:00 AM,3981865,9997,1,1,1,1,9997,1,9997,1,9997,1,1,5,9997,0,1,9997,9997,1,9999,9999,0,9997,1,1,9997,1,1,1,9997,1,1,1,2,0,#NULL!,0,5,0,1,1,4,0,1,1,1,1,1,1,2,0
W05Q01,23315,30-Sep-13,4:15:00 AM,2309248,1,9997,1,1,1,1,9997,9997,1,9997,1,1,9997,6,0,9997,9997,1,1,9999,9999,0,1,9997,1,1,9997,1,9997,1,1,1,1,3,0,#NULL!,0,2,0,2,0,1,1,1,1,1,1,3,0,1,1
W05Q01,23316,30-Sep-13,4:17:00 AM,2613737,9997,1,1,1,1,1,9997,9997,1,1,9997,1,1,9997,1,9997,9997,1,1,9999,9999,0,9997,1,1,9997,1,1,2,9997,0,5,0,1,1,#NULL!,0,5,0,2,0,3,0,1,1,1,1,4,0,1,1
W05Q01,23317,30-Sep-13,4:17:00 AM,401376,9997,1,1,5,0,9997,1,9997,1,9997,1,1,5,9997,0,9997,9997,1,1,9999,9999,0,9997,1,1,1,9997,1,4,9997,0,1,1,3,0,#NULL!,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
W05Q01,23318,30-Sep-13,4:17:00 AM,2148586,9997,1,1,4,0,1,9997,9997,1,9997,1,1,9997,1,1,9997,9997,1,1,9999,9999,0,9997,1,1,1,9997,1,9997,1,1,1,1,3,0,#NULL!,0,2,0,1,1,1,1,1,1,1,1,1,1,1,1
W05Q01,23321,30-Sep-13,4:23:00 AM,4372978,9997,1,1,5,0,1,9997,9997,1,9997,1,1,9997,1,1,9997,9997,1,1,9999,9999,0,9997,1,1,1,9997,1,1,9997,1,1,1,3,0,#NULL!,0,1,1,1,1,1,1,1,1,5,0,1,1,1,1
W05Q01,23322,30-Sep-13,4:23:00 AM,4423657,9997,1,1,5,0,9997,9997,1,1,9997,5,0,9997,1,1,9997,9997,1,1,9999,9999,0,5,9997,0,1,9997,1,9997,3,0,5,0,4,0,#NULL!,0,2,0,2,0,2,0,1,1,1,1,4,0,1,1
W05Q01,23325,30-Sep-13,4:27:00 AM,1418003,9997,1,1,5,0,9997,1,9997,1,9997,1,1,9997,1,1,1,9997,9997,1,9999,9999,0,9997,1,1,9997,1,1,3,9997,0,3,0,3,0,#NULL!,0,5,0,2,0,1,1,1,1,1,1,3,0,1,1
W05Q01,23326,30-Sep-13,4:27:00 AM,3099553,5,9997,0,5,0,5,9997,9997,0,9997,1,1,1,9997,1,9997,9997,1,1,9999,9999,0,9997,1,1,9997,1,1,9997,1,1,3,0,3,0,#NULL!,0,5,0,2,0,1,1,1,1,1,1,3,0,1,1
W05Q01,23329,30-Sep-13,4:29:00 AM,1217132,1,9997,1,1,1,9997,9997,1,1,9997,1,1,9997,1,1,1,9997,9997,1,9999,9999,0,1,9997,1,1,9997,1,9997,1,1,1,1,3,0,#NULL!,0,3,0,1,1,3,0,1,1,1,1,3,0,1,1
W05Q01,23330,30-Sep-13,4:29:00 AM,4533914,2,9997,0,5,0,9997,6,9997,0,9997,1,1,1,9997,1,5,9997,9997,0,9999,9999,0,1,9997,1,9997,1,1,1,9997,1,1,1,3,0,#NULL!,0,5,0,1,1,3,0,1,1,1,1,4,0,1,1
W05Q01,23331,30-Sep-13,4:30:00 AM,4138506,9997,5,0,2,0,9997,6,9997,0,9997,1,1,1,9997,1,9997,9997,1,1,9999,9999,0,9997,4,0,3,9997,0,9997,1,1,5,0,1,1,#NULL!,0,2,0,1,1,4,0,4,0,2,0,1,1,3,0
W05Q01,23332,30-Sep-13,4:31:00 AM,4227679,9997,1,1,3,0,5,9997,9997,0,9997,1,1,5,9997,0,9997,9997,1,1,9999,9999,0,1,9997,1,9997,1,1,9997,1,1,5,0,3,0,#NULL!,0,3,0,2,0,1,1,4,0,1,1,1,1,1,1
W05Q01,23335,30-Sep-13,4:32:00 AM,4377985,9997,1,1,1,1,1,9997,9997,1,1,9997,1,9997,1,1,9997,1,9997,1,9999,9999,0,9997,5,0,9997,1,1,4,9997,0,5,0,1,1,#NULL!,0,4,0,2,0,2,0,3,0,1,1,1,1,4,0
W05Q01,23336,30-Sep-13,4:33:00 AM,4417574,9997,1,1,1,1,9997,6,9997,0,9997,1,1,9997,1,1,9997,9997,1,1,9999,9999,0,1,9997,1,4,9997,0,9997,1,1,5,0,3,0,#NULL!,0,5,0,1,1,4,0,1,1,1,1,3,0,5,0
W05Q01,23338,30-Sep-13,4:36:00 AM,4145427,1,9997,1,1,1,1,9997,9997,1,1,9997,1,9997,1,1,9997,9997,1,1,9999,9999,0,5,9997,0,9997,1,1,1,9997,1,5,0,3,0,#NULL!,0,2,0,2,0,1,1,1,1,1,1,1,1,1,1
W05Q01,23340,30-Sep-13,4:38:00 AM,4144027,9997,1,1,5,0,1,9997,9997,1,9997,1,1,9997,1,1,9997,9997,1,1,9999,9999,0,5,9997,0,1,9997,1,1,9997,1,5,0,1,1,#NULL!,0,2,0,1,1,4,0,4,0,1,1,1,1,5,0
W05Q01,23341,30-Sep-13,4:38:00 AM,4448065,1,9997,1,1,1,1,9997,9997,1,9997,1,1,9997,1,1,9997,1,9997,1,9999,9999,0,1,9997,1,1,9997,1,9997,1,1,5,0,3,0,#NULL!,0,5,0,2,0,1,1,4,0,1,1,1,1,1,1
W05Q01,23343,30-Sep-13,4:38:00 AM,4316496,9997,1,1,1,1,9997,9997,1,1,1,9997,1,5,9997,0,1,9997,9997,1,9999,9999,0,1,9997,1,9997,1,1,9997,1,1,5,0,4,0,#NULL!,0,1,1,1,1,1,1,4,0,1,1,3,0,1,1
W05Q01,23346,30-Sep-13,4:40:00 AM,2810112,9997,1,1,1,1,9997,9997,6,0,9997,1,1,9997,6,0,1,9997,9997,1,9999,9999,0,1,9997,1,1,9997,1,1,9997,1,1,1,3,0,#NULL!,0,3,0,2,0,4,0,1,1,1,1,1,1,1,1
W05Q01,23349,30-Sep-13,4:42:00 AM,4509679,9997,2,0,1,1,4,9997,9997,0,1,9997,1,1,9997,1,9997,9997,1,1,9999,9999,0,1,9997,1,1,9997,1,9997,1,1,2,0,3,0,#NULL!,0,5,0,5,0,2,0,1,1,1,1,1,1,1,1
W05Q01,23353,30-Sep-13,4:45:00 AM,3460803,9997,1,1,1,1,9997,9997,1,1,9997,1,1,9997,1,1,9997,9997,1,1,9999,9999,0,9997,1,1,1,9997,1,1,9997,1,1,1,4,0,#NULL!,0,3,0,2,0,1,1,1,1,1,1,1,1,1,1
W05Q01,23356,30-Sep-13,4:48:00 AM,4041559,9997,1,1,1,1,9997,6,9997,0,1,9997,1,9997,1,1,9997,9997,1,1,9999,9999,0,9997,1,1,9997,5,0,1,9997,1,5,0,3,0,#NULL!,0,1,1,2,0,1,1,1,1,1,1,1,1,4,0
W05Q01,23357,30-Sep-13,4:48:00 AM,4152128,1,9997,1,5,0,9997,9997,5,0,1,9997,1,7,9997,0,1,9997,9997,1,9999,9999,0,1,9997,1,1,9997,1,9997,4,0,5,0,3,0,#NULL!,0,5,0,2,0,4,0,1,1,1,1,4,0,4,0
W05Q01,23362,30-Sep-13,4:50:00 AM,2295477,9997,1,1,1,1,1,9997,9997,1,9997,1,1,9997,1,1,9997,1,9997,1,9999,9999,0,9997,4,0,9997,1,1,2,9997,0,5,0,2,0,#NULL!,0,5,0,1,1,1,1,1,1,1,1,4,0,5,0
W05Q01,23363,30-Sep-13,4:50:00 AM,3835420,9997,1,1,1,1,3,9997,9997,0,3,9997,0,7,9997,0,4,9997,9997,0,9999,9999,0,9997,4,0,9997,1,1,9997,1,1,5,0,5,0,#NULL!,0,1,1,2,0,3,0,2,0,1,1,4,0,4,0
W05Q01,23370,30-Sep-13,4:52:00 AM,3186651,1,9997,1,5,0,9997,9997,1,1,9997,1,1,9997,1,1,9997,9997,1,1,9999,9999,0,1,9997,1,1,9997,1,9997,4,0,1,1,1,1,#NULL!,0,5,0,1,1,1,1,1,1,5,0,1,1,1,1
W05Q01,23371,30-Sep-13,4:52:00 AM,4145235,9997,1,1,1,1,1,9997,9997,1,1,9997,1,5,9997,0,9997,9997,1,1,9999,9999,0,1,9997,1,1,9997,1,9997,1,1,5,0,3,0,#NULL!,0,5,0,2,0,1,1,1,1,1,1,1,1,1,1
W05Q01,23375,30-Sep-13,4:52:00 AM,2441667,3,9997,0,1,1,9997,9997,1,1,1,9997,1,1,9997,1,9997,1,9997,1,9999,9999,0,9997,1,1,9997,1,1,1,9997,1,1,1,2,0,#NULL!,0,3,0,2,0,2,0,1,1,2,0,1,1,1,1
W05Q01,23382,30-Sep-13,4:54:00 AM,3579193,9997,1,1,1,1,9997,9997,1,1,1,9997,1,1,9997,1,9997,9997,1,1,9999,9999,0,1,9997,1,9997,2,0,3,9997,0,1,1,1,1,#NULL!,0,2,0,2,0,4,0,4,0,5,0,1,1,1,1
W05Q01,23383,30-Sep-13,4:54:00 AM,3475831,3,9997,0,5,0,9997,1,9997,1,1,9997,1,1,9997,1,9997,9997,1,1,9999,9999,0,5,9997,0,5,9997,0,9997,1,1,2,0,1,1,#NULL!,0,1,1,5,0,3,0,4,0,3,0,2,0,5,0
W05Q01,23384,30-Sep-13,4:54:00 AM,4260868,9997,1,1,1,1,9997,5,9997,0,9997,1,1,1,9997,1,9997,9997,5,0,9999,9999,0,9997,1,1,1,9997,1,9997,4,0,5,0,1,1,#NULL!,0,2,0,2,0,4,0,2,0,4,0,2,0,1,1
W05Q01,23385,30-Sep-13,4:55:00 AM,2891145,1,9997,1,1,1,1,9997,9997,1,1,9997,1,9999,9999,0,9999,9999,9999,0,9999,9999,0,9999,9999,0,9999,9999,0,9999,9999,0,9999,0,9999,0,#NULL!,0,9999,0,9999,0,9999,0,9999,0,9999,0,9999,0,9999,0
W05Q01,23388,30-Sep-13,4:55:00 AM,4276921,1,9997,1,1,1,1,9997,9997,1,9997,1,1,5,9997,0,9997,3,9997,0,9999,9999,0,1,9997,1,9997,4,0,1,9997,1,3,0,3,0,#NULL!,0,2,0,3,0,4,0,5,0,2,0,1,1,4,0
W05Q01,23389,30-Sep-13,4:56:00 AM,1229470,9997,1,1,1,1,4,9997,9997,0,9997,1,1,5,9997,0,9997,1,9997,1,9999,9999,0,9997,1,1,1,9997,1,1,9997,1,5,0,3,0,#NULL!,0,5,0,2,0,1,1,4,0,1,1,9999,0,1,1
W05Q01,23393,30-Sep-13,5:01:00 AM,4137280,1,9997,1,3,0,9997,1,9997,1,9997,1,1,7,9997,0,9997,9997,1,1,9999,9999,0,1,9997,1,1,9997,1,9997,1,1,5,0,3,0,#NULL!,0,3,0,1,1,1,1,1,1,1,1,1,1,1,1
W05Q01,23394,30-Sep-13,5:06:00 AM,4486041,9997,2,0,4,0,6,9997,9997,0,9997,1,1,4,9997,0,9997,5,9997,0,9999,9999,0,3,9997,0,9997,1,1,1,9997,1,1,1,3,0,#NULL!,0,2,0,2,0,3,0,4,0,1,1,4,0,1,1
W05Q01,23397,30-Sep-13,5:11:00 AM,3895752,1,9997,1,1,1,1,9997,9997,1,9997,1,1,1,9997,1,9997,1,9997,1,9999,9999,0,9997,1,1,1,9997,1,1,9997,1,5,0,3,0,#NULL!,0,3,0,1,1,3,0,4,0,1,1,1,1,1,1
W05Q01,23404,30-Sep-13,5:51:00 AM,2533662,9997,1,1,5,0,9997,9997,1,1,9997,1,1,5,9997,0,1,9997,9997,1,9999,9999,0,1,9997,1,4,9997,0,1,9997,1,1,1,3,0,#NULL!,0,4,0,1,1,3,0,1,1,1,1,1,1,1,1
W05Q01,23412,30-Sep-13,6:41:00 AM,4436734,9997,1,1,1,1,9997,1,9997,1,1,9997,1,9997,1,1,9997,9997,1,1,9999,9999,0,1,9997,1,9997,1,1,2,9997,0,5,0,1,1,#NULL!,0,4,0,5,0,3,0,1,1,1,1,1,1,1,1
W05Q01,23413,30-Sep-13,6:49:00 AM,3454210,1,9997,1,5,0,1,9997,9997,1,9997,1,1,1,9997,1,1,9997,9997,1,9999,9999,0,3,9997,0,9997,4,0,1,9997,1,5,0,4,0,#NULL!,0,5,0,2,0,3,0,3,0,1,1,2,0,4,0
W05Q01,23415,30-Sep-13,7:27:00 AM,4508045,9997,1,1,5,0,9997,6,9997,0,9997,1,1,4,9997,0,9997,1,9997,1,9999,9999,0,9997,1,1,9997,1,1,3,9997,0,1,1,3,0,#NULL!,0,2,0,2,0,1,1,1,1,1,1,1,1,1,1
W05Q01,23416,30-Sep-13,7:40:00 AM,4391903,4,9997,0,4,0,9997,9997,7,0,9997,1,1,7,9997,0,9997,9997,3,0,9999,9999,0,9997,4,0,9997,4,0,4,9997,0,1,1,1,1,#NULL!,0,5,0,4,0,2,0,4,0,5,0,4,0,2,0
W05Q01,23423,30-Sep-13,9:00:00 AM,92800,1,9997,1,4,0,9997,9997,6,0,1,9997,1,9997,6,0,9997,9997,3,0,9999,9999,0,9997,4,0,9997,4,0,9997,2,0,1,1,4,0,#NULL!,0,1,1,1,1,3,0,1,1,2,0,5,0,2,0
W05Q01,23425,30-Sep-13,9:17:00 AM,4299061,1,9997,1,1,1,9997,6,9997,0,1,9997,1,9997,6,0,9997,9997,1,1,9999,9999,0,9997,1,1,9997,1,1,9997,1,1,2,0,4,0,#NULL!,0,2,0,2,0,4,0,1,1,1,1,2,0,5,0
W05Q01,23437,30-Sep-13,11:46:00 AM,2906538,1,9997,1,1,1,9997,1,9997,1,1,9997,1,2,9997,0,9997,1,9997,1,9999,9999,0,9997,1,1,9997,4,0,1,9997,1,1,1,4,0,#NULL!,0,3,0,2,0,4,0,2,0,3,0,1,1,1,1
W05Q01,23439,30-Sep-13,11:52:00 AM,4524003,9997,3,0,5,0,9997,6,9997,0,1,9997,1,7,9997,0,1,9997,9997,1,9999,9999,0,5,9997,0,9997,1,1,4,9997,0,1,1,2,0,#NULL!,0,4,0,1,1,3,0,1,1,1,1,4,0,1,1
W05Q01,23448,30-Sep-13,1:38:00 PM,4167444,9997,5,0,1,1,1,9997,9997,1,9997,3,0,9997,5,0,5,9997,9997,0,9999,9999,0,3,9997,0,9997,5,0,9997,3,0,4,0,1,1,#NULL!,0,4,0,2,0,5,0,1,1,5,0,1,1,3,0
W05Q01,23455,30-Sep-13,2:00:00 PM,4189748,1,9997,1,1,1,9997,9997,6,0,9997,1,1,9997,1,1,9997,9997,1,1,9999,9999,0,1,9997,1,9997,1,1,1,9997,1,1,1,3,0,#NULL!,0,5,0,1,1,1,1,1,1,1,1,1,1,1,1
W05Q01,23459,30-Sep-13,2:44:00 PM,4432705,9997,1,1,4,0,9997,1,9997,1,1,9997,1,1,9997,1,5,9997,9997,0,9999,9999,0,5,9997,0,1,9997,1,9997,1,1,1,1,4,0,#NULL!,0,3,0,2,0,1,1,4,0,1,1,1,1,1,1
W05Q01,23461,30-Sep-13,2:54:00 PM,4270364,1,9997,1,4,0,9997,9997,1,1,1,9997,1,9997,1,1,9997,9997,1,1,9999,9999,0,9997,1,1,9997,1,1,4,9997,0,1,1,3,0,#NULL!,0,3,0,2,0,1,1,1,1,1,1,3,0,4,0
W05Q01,23464,30-Sep-13,3:00:00 PM,4672632,9997,1,1,3,0,9997,6,9997,0,9997,1,1,1,9997,1,1,9997,9997,1,9999,9999,0,9997,1,1,9997,1,1,3,9997,0,5,0,3,0,#NULL!,0,3,0,2,0,1,1,1,1,1,1,1,1,1,1
W05Q01,23480,30-Sep-13,4:44:00 PM,3941972,9997,1,1,1,1,1,9997,9997,1,4,9997,0,1,9997,1,9997,9997,1,1,9999,9999,0,1,9997,1,1,9997,1,4,9997,0,3,0,9999,0,#NULL!,0,5,0,5,0,1,1,1,1,1,1,1,1,1,1
W05Q01,23483,30-Sep-13,5:05:00 PM,3840157,9997,1,1,1,1,9997,1,9997,1,1,9997,1,9997,1,1,1,9997,9997,1,9999,9999,0,9997,3,0,1,9997,1,9997,1,1,5,0,3,0,#NULL!,0,5,0,2,0,1,1,5,0,1,1,1,1,5,0
W05Q01,23489,30-Sep-13,5:43:00 PM,2939743,9997,1,1,1,1,9997,9997,1,1,1,9997,1,5,9997,0,9997,9997,1,1,9999,9999,0,9997,1,1,1,9997,1,4,9997,0,3,0,4,0,#NULL!,0,2,0,1,1,1,1,1,1,1,1,1,1,1,1
W05Q01,23496,30-Sep-13,6:17:00 PM,1542916,1,9997,1,5,0,9997,1,9997,1,9997,1,1,1,9997,1,4,9997,9997,0,9999,9999,0,9997,5,0,9997,1,1,3,9997,0,1,1,3,0,#NULL!,0,5,0,1,1,1,1,1,1,1,1,3,0,5,0
W05Q01,23499,30-Sep-13,6:28:00 PM,4517975,1,9997,1,1,1,9997,1,9997,1,9997,1,1,1,9997,1,5,9997,9997,0,9999,9999,0,9997,1,1,9997,1,1,1,9997,1,5,0,4,0,#NULL!,0,3,0,2,0,3,0,1,1,1,1,4,0,4,0
W05Q01,23502,30-Sep-13,6:34:00 PM,1379640,1,9997,1,5,0,1,9997,9997,1,1,9997,1,9997,1,1,9997,9997,5,0,9999,9999,0,9997,1,1,9997,1,1,9997,1,1,5,0,3,0,#NULL!,0,4,0,1,1,3,0,1,1,1,1,3,0,5,0
W05Q01,23509,30-Sep-13,6:53:00 PM,4435293,2,9997,0,1,1,1,9997,9997,1,9997,1,1,1,9997,1,9997,9997,1,1,9999,9999,0,9997,1,1,1,9997,1,1,9997,1,5,0,3,0,#NULL!,0,3,0,1,1,1,1,1,1,1,1,1,1,4,0
W05Q01,23517,30-Sep-13,7:23:00 PM,1368204,9997,1,1,1,1,1,9997,9997,1,1,9997,1,1,9997,1,9997,9997,1,1,9999,9999,0,1,9997,1,9997,1,1,9997,1,1,3,0,3,0,#NULL!,0,1,1,3,0,3,0,4,0,3,0,1,1,4,0
W05Q01,23523,30-Sep-13,7:42:00 PM,2376695,9997,1,1,5,0,1,9997,9997,1,9997,1,1,7,9997,0,9997,9997,1,1,9999,9999,0,9997,1,1,1,9997,1,3,9997,0,5,0,1,1,#NULL!,0,5,0,2,0,4,0,1,1,5,0,5,0,4,0
W05Q01,23524,30-Sep-13,7:53:00 PM,3502692,1,9997,1,1,1,3,9997,9997,0,9997,1,1,5,9997,0,4,9997,9997,0,9999,9999,0,5,9997,0,1,9997,1,9997,2,0,1,1,1,1,#NULL!,0,3,0,1,1,2,0,1,1,1,1,1,1,5,0
W05Q01,23532,30-Sep-13,8:35:00 PM,4124767,9997,1,1,5,0,2,9997,9997,0,9997,1,1,1,9997,1,1,9997,9997,1,9999,9999,0,4,9997,0,9997,3,0,9997,3,0,3,0,1,1,#NULL!,0,5,0,4,0,4,0,1,1,2,0,5,0,2,0
W05Q01,23547,30-Sep-13,10:33:00 PM,2442486,9997,1,1,1,1,9997,9997,1,1,9997,1,1,1,9997,1,5,9997,9997,0,9999,9999,0,9997,1,1,1,9997,1,9997,1,1,1,1,1,1,#NULL!,0,5,0,1,1,4,0,1,1,1,1,1,1,5,0
W05Q01,23556,01-Oct-13,12:50:00 AM,4482261,2,9997,0,1,1,9997,1,9997,1,9997,1,1,9997,1,1,9997,9997,1,1,9999,9999,0,9997,1,1,9997,4,0,9999,9999,0,9999,0,9999,0,#NULL!,0,9999,0,9999,0,9999,0,9999,0,9999,0,9999,0,9999,0
W05Q01,23560,01-Oct-13,1:50:00 AM,4501419,9997,1,1,5,0,1,9997,9997,1,9997,1,1,9997,5,0,1,9997,9997,1,9999,9999,0,3,9997,0,9997,4,0,1,9997,1,5,0,3,0,#NULL!,0,5,0,1,1,1,1,5,0,1,1,1,1,1,1
W05Q01,23561,01-Oct-13,1:55:00 AM,4113757,9997,1,1,1,1,9997,2,9997,0,9997,1,1,9997,1,1,9997,1,9997,1,9999,9999,0,9997,1,1,9997,1,1,4,9997,0,5,0,3,0,#NULL!,0,5,0,1,1,2,0,1,1,5,0,1,1,1,1
W05Q01,23563,01-Oct-13,2:00:00 AM,1947934,4,9997,0,3,0,9999,9999,9999,0,1,9997,1,5,9997,0,9997,5,9997,0,9999,9999,0,9997,1,1,5,9997,0,4,9997,0,5,0,3,0,#NULL!,0,5,0,2,0,1,1,4,0,1,1,1,1,4,0
W05Q01,23564,01-Oct-13,2:15:00 AM,1233965,9997,1,1,5,0,9997,9997,5,0,9997,5,0,5,9997,0,9997,5,9997,0,9999,9999,0,2,9997,0,4,9997,0,9997,1,1,1,1,3,0,#NULL!,0,3,0,4,0,5,0,4,0,1,1,1,1,5,0
W05Q01,23567,01-Oct-13,2:54:00 AM,2562916,9997,1,1,2,0,4,9997,9997,0,1,9997,1,7,9997,0,9997,9997,5,0,9999,9999,0,1,9997,1,9997,1,1,9997,1,1,5,0,3,0,#NULL!,0,4,0,2,0,2,0,2,0,1,1,4,0,4,0
W05Q01,23569,01-Oct-13,2:57:00 AM,3750298,1,9997,1,3,0,9997,1,9997,1,1,9997,1,5,9997,0,9997,9997,1,1,9999,9999,0,1,9997,1,9997,1,1,2,9997,0,5,0,3,0,#NULL!,0,3,0,3,0,1,1,1,1,1,1,1,1,2,0
W05Q01,23570,01-Oct-13,3:01:00 AM,4285657,1,9997,1,1,1,9997,9997,3,0,3,9997,0,9997,6,0,9997,9997,4,0,9999,9999,0,1,9997,1,2,9997,0,4,9997,0,5,0,4,0,#NULL!,0,1,1,5,0,1,1,1,1,1,1,2,0,1,1
W05Q01,23572,01-Oct-13,3:19:00 AM,3896795,9997,1,1,5,0,9997,1,9997,1,1,9997,1,1,9997,1,5,9997,9997,0,9999,9999,0,9997,1,1,1,9997,1,1,9997,1,5,0,3,0,#NULL!,0,5,0,2,0,1,1,1,1,1,1,1,1,1,1
W05Q01,23577,01-Oct-13,3:46:00 AM,131086,2,9997,0,1,1,9997,9997,6,0,1,9997,1,5,9997,0,1,9997,9997,1,9999,9999,0,1,9997,1,1,9997,1,9997,1,1,5,0,3,0,#NULL!,0,3,0,1,1,2,0,1,1,1,1,3,0,5,0
W05Q01,23581,01-Oct-13,4:36:00 AM,3102034,9997,1,1,1,1,1,9997,9997,1,9997,1,1,6,9997,0,9997,1,9997,1,9999,9999,0,1,9997,1,9997,1,1,4,9997,0,1,1,3,0,#NULL!,0,5,0,1,1,4,0,1,1,1,1,1,1,1,1
W05Q01,23587,01-Oct-13,4:59:00 AM,822530,9997,1,1,1,1,9997,9997,6,0,9997,1,1,9997,1,1,9997,9997,5,0,9999,9999,0,5,9997,0,9997,4,0,9997,1,1,1,1,4,0,#NULL!,0,2,0,1,1,1,1,5,0,1,1,4,0,1,1
